# Col. 1: ID in CANDELS multi-wavelength catalog (Guo et al. 2013)
# Col. 2: RA
# Col. 3: DEC
# Col. 4: Number of blobs with UV Luminosity L_blob/L_galaxy>0.01
# Col. 5: Number of blobs with UV Luminosity L_blob/L_galaxy>0.05
# Col. 6: Number of blobs with UV Luminosity L_blob/L_galaxy>0.08
# Col. 7: Number of blobs with UV Luminosity L_blob/L_galaxy>0.10
17824 53.1722644 -27.7606224  3 3 3 3 
17827 53.2093192 -27.7608162  5 1 1 0 
17843 53.0539140 -27.7607333  5 1 0 0 
17851 53.1683700 -27.7605877  3 1 0 0 
17874 53.2268717 -27.7602223  0 0 0 0 
17888 53.1363006 -27.7631827  2 0 0 0 
17906 53.1273018 -27.7590821  2 2 2 2 
17918 53.0547110 -27.7597582  7 3 1 0 
17929 53.1576994 -27.7593371  1 1 1 0 
17933 53.0453270 -27.7593020  2 0 0 0 
17949 53.0646531 -27.7600607  1 0 0 0 
17970 53.0799603 -27.7589392  0 0 0 0 
17973 53.1914751 -27.7585220  2 2 2 2 
17996 53.0950738 -27.7583865  0 0 0 0 
17997 53.1252728 -27.7595030  5 4 1 0 
18051 53.1966559 -27.7578552  1 1 1 1 
18055 53.0724463 -27.7580844  3 2 1 1 
18068 53.0949538 -27.7578330  0 0 0 0 
18073 53.1924972 -27.7580939  6 3 1 1 
18075 53.0407199 -27.7581567  1 1 1 1 
18076 53.1052306 -27.7580677  2 0 0 0 
18095 53.0373760 -27.7573291  1 1 1 0 
18123 53.2115048 -27.7577733  4 4 2 2 
18132 53.0729141 -27.7578494  1 1 1 1 
18186 53.1251625 -27.7573622  0 0 0 0 
18190 53.1835521 -27.7567423  3 3 1 0 
18199 53.2080741 -27.7564528  2 2 2 2 
18200 53.0133824 -27.7580071  6 2 2 2 
18240 53.1204249 -27.7570233  5 4 1 0 
18261 53.1148607 -27.7560585  1 1 1 1 
18282 53.0278564 -27.7566422  3 2 0 0 
18315 53.1410072 -27.7557081  1 1 1 1 
18321 53.0575931 -27.7571106  5 1 0 0 
18326 53.2046289 -27.7567293  8 0 0 0 
18330 53.1647593 -27.7559671  3 3 1 1 
18357 53.1213290 -27.7558717  1 1 1 0 
18360 53.2293022 -27.7551987  3 2 1 0 
18367 53.1052502 -27.7566546  3 1 1 1 
18393 53.1028009 -27.7560470  5 2 0 0 
18401 53.1788411 -27.7546980  0 0 0 0 
18402 53.1410078 -27.7550484  0 0 0 0 
18405 53.1912496 -27.7547762  4 4 3 3 
18406 53.2021641 -27.7549194  0 0 0 0 
18419 53.1264418 -27.7565439  8 0 0 0 
18425 53.1252463 -27.7565430  1 1 0 0 
18443 53.1290710 -27.7545415  2 1 1 0 
18456 53.2051544 -27.7541727  0 0 0 0 
18457 53.0713150 -27.7548583  4 3 3 2 
18471 53.1215072 -27.7541107  3 3 3 3 
18485 53.1127887 -27.7538868  1 1 1 1 
18486 53.1941054 -27.7545128  0 0 0 0 
18489 53.0654148 -27.7542523  3 3 2 1 
18493 53.2218942 -27.7541053  0 0 0 0 
18511 53.0573383 -27.7537588  2 2 1 1 
18537 53.1906269 -27.7543677  4 2 1 1 
18572 53.0708196 -27.7532530  0 0 0 0 
18603 53.1273705 -27.7550727  0 0 0 0 
18619 53.1234596 -27.7531446  0 0 0 0 
18626 53.2179440 -27.7539491  0 0 0 0 
18638 53.1218283 -27.7527017  0 0 0 0 
18672 53.0512532 -27.7536302  5 1 0 0 
18681 53.0584980 -27.7524922  0 0 0 0 
18712 53.1243975 -27.7557257  3 1 0 0 
18727 53.0665371 -27.7521664  1 1 1 1 
18742 53.2276452 -27.7517917  0 0 0 0 
18765 53.2054599 -27.7515847  0 0 0 0 
18783 53.2282587 -27.7511232  1 1 1 1 
18801 53.2287784 -27.7516476  0 0 0 0 
18804 53.0639811 -27.7519230  4 4 1 1 
18811 53.0385431 -27.7514153  0 0 0 0 
18832 53.0362034 -27.7522278  1 0 0 0 
18844 53.1237749 -27.7520122  4 2 2 2 
18845 53.1000953 -27.7511233  0 0 0 0 
18884 53.1707464 -27.7511459  2 2 2 2 
18925 53.1742235 -27.7503397  0 0 0 0 
18959 53.2023494 -27.7512794  0 0 0 0 
18974 53.0641063 -27.7504381  0 0 0 0 
18996 53.1100207 -27.7497101  0 0 0 0 
19007 53.0333438 -27.7498396  2 2 2 2 
19024 53.0127198 -27.7495200  3 3 3 3 
19051 53.0780445 -27.7496847  4 3 2 1 
19057 53.1454409 -27.7505315  2 2 1 0 
19079 53.1310974 -27.7492954  0 0 0 0 
19090 53.2162023 -27.7499378  3 0 0 0 
19110 53.0631063 -27.7497677  1 1 0 0 
19133 53.1219640 -27.7488136  2 2 2 2 
19136 53.1754135 -27.7495381  6 0 0 0 
19139 53.0479737 -27.7492449  0 0 0 0 
19155 53.1144047 -27.7492255  1 1 1 0 
19158 53.1938936 -27.7488334  2 2 0 0 
19166 53.0601890 -27.7490527  0 0 0 0 
19181 53.1105937 -27.7483843  2 2 2 2 
19185 53.1264844 -27.7503101  4 1 1 0 
19186 53.1391459 -27.7488353  5 3 0 0 
19192 53.0840223 -27.7482365  0 0 0 0 
19193 53.0534743 -27.7488109  7 2 0 0 
19202 53.1970488 -27.7481253  0 0 0 0 
19214 53.0582535 -27.7484808  3 1 1 0 
19245 53.0598336 -27.7488310  0 0 0 0 
19279 53.2062286 -27.7479000  1 1 1 1 
19282 53.1109292 -27.7472318  0 0 0 0 
19291 53.0459824 -27.7488719  6 1 0 0 
19300 53.1178794 -27.7473863  0 0 0 0 
19329 53.1983336 -27.7478003  1 1 1 1 
19378 53.2103614 -27.7464533  1 1 1 1 
19385 53.1800439 -27.7491669  7 0 0 0 
19400 53.0687206 -27.7469545  4 3 2 1 
19413 53.2014646 -27.7470981  5 1 0 0 
19416 53.0729903 -27.7462388  4 4 3 3 
19426 53.2086106 -27.7467056  2 2 0 0 
19443 53.0863255 -27.7482609  11 1 0 0 
19452 53.0458390 -27.7498313  6 3 2 1 
19458 53.0831767 -27.7471722  5 2 0 0 
19476 53.0835369 -27.7464307  0 0 0 0 
19487 53.0079262 -27.7452264  1 1 1 1 
19496 53.0782375 -27.7456311  3 2 1 1 
19498 53.1884485 -27.7451933  0 0 0 0 
19504 53.1329149 -27.7458092  3 2 1 1 
19520 53.2056534 -27.7449579  5 5 4 2 
19525 53.0884740 -27.7452573  1 1 0 0 
19533 53.1622462 -27.7461303  6 1 1 1 
19541 53.2123339 -27.7443555  0 0 0 0 
19549 53.0488214 -27.7456137  2 0 0 0 
19552 53.0052059 -27.7446739  4 4 4 3 
19629 53.0170862 -27.7440244  0 0 0 0 
19638 53.0695734 -27.7444307  1 1 1 1 
19644 53.2046136 -27.7440233  0 0 0 0 
19686 53.0888304 -27.7434348  0 0 0 0 
19704 53.0519710 -27.7438746  0 0 0 0 
19715 53.0736486 -27.7441562  3 2 1 0 
19772 53.0658627 -27.7429216  2 2 0 0 
19777 53.0582689 -27.7426227  2 2 2 2 
19787 53.0452716 -27.7440911  7 0 0 0 
19791 53.1607220 -27.7428215  4 1 1 1 
19808 53.1489210 -27.7422973  0 0 0 0 
19829 53.0646845 -27.7424549  3 1 0 0 
19833 53.0652325 -27.7428980  2 1 1 1 
19836 53.2021155 -27.7423099  4 4 2 2 
19895 53.1620837 -27.7413974  1 1 1 1 
19914 53.0748253 -27.7420653  6 2 0 0 
19933 53.1200559 -27.7418036  0 0 0 0 
19935 53.1508209 -27.7418206  8 1 1 0 
19953 53.2071141 -27.7409246  1 1 1 1 
19956 53.1598392 -27.7410746  2 2 2 2 
19959 53.1073446 -27.7419110  3 3 3 3 
19962 53.0225005 -27.7414564  1 1 1 0 
19980 53.1030972 -27.7414874  2 1 1 1 
20009 53.0086062 -27.7410174  4 3 2 2 
20033 53.0658670 -27.7408067  2 2 2 2 
20061 53.1725402 -27.7399467  0 0 0 0 
20064 53.0502847 -27.7401631  1 1 1 1 
20067 53.1587796 -27.7423855  4 1 0 0 
20123 53.1025051 -27.7411388  2 1 1 1 
20164 53.1718227 -27.7390219  0 0 0 0 
20168 53.1501259 -27.7399256  7 3 0 0 
20172 53.0885034 -27.7418061  0 0 0 0 
20191 53.0029175 -27.7384480  4 4 4 4 
20192 53.0991316 -27.7392105  0 0 0 0 
20217 53.0169229 -27.7386634  1 1 1 1 
20219 53.0941069 -27.7405097  6 0 0 0 
20227 53.1902593 -27.7400383  3 2 0 0 
20237 53.0837929 -27.7395698  6 2 0 0 
20261 53.1416199 -27.7385947  6 4 0 0 
20283 53.0665934 -27.7397103  0 0 0 0 
20343 53.0424586 -27.7378622  1 1 1 0 
20413 53.0147836 -27.7386616  3 3 2 2 
20447 53.0454776 -27.7374923  0 0 0 0 
20490 53.1668261 -27.7385107  0 0 0 0 
20495 53.0494250 -27.7370497  6 1 0 0 
20510 53.1626255 -27.7390151  1 0 0 0 
20537 53.2078070 -27.7361645  2 1 1 1 
20540 53.1000724 -27.7356157  2 2 2 2 
20568 53.0988163 -27.7365907  6 1 0 0 
20585 53.1462602 -27.7362768  4 3 0 0 
20586 53.0791762 -27.7366220  1 0 0 0 
20606 53.2083042 -27.7352721  4 3 1 0 
20627 53.1820175 -27.7357473  5 2 0 0 
20636 53.1954911 -27.7352288  1 1 1 1 
20639 53.1558513 -27.7352731  4 4 2 2 
20664 53.0990267 -27.7344058  0 0 0 0 
20695 53.0110388 -27.7344147  1 1 1 1 
20723 53.1135957 -27.7352684  2 0 0 0 
20773 53.0318614 -27.7341143  3 3 0 0 
20780 53.0225503 -27.7337929  0 0 0 0 
20787 53.0779244 -27.7368629  3 3 1 0 
20825 53.1941430 -27.7333014  2 2 1 0 
20831 53.0344919 -27.7334466  3 2 2 2 
20833 53.1125773 -27.7353153  5 0 0 0 
20834 53.1882684 -27.7337201  3 2 0 0 
20859 53.1529705 -27.7351138  0 0 0 0 
20860 53.0425759 -27.7330189  1 1 1 1 
20872 53.0008741 -27.7328887  0 0 0 0 
20897 53.0210883 -27.7332932  0 0 0 0 
20899 53.1755886 -27.7327220  2 2 2 1 
20901 53.1901612 -27.7349448  8 0 0 0 
20905 53.1862944 -27.7336404  3 2 1 1 
20972 53.0191523 -27.7326684  1 1 1 1 
20981 53.1337935 -27.7320318  0 0 0 0 
21007 53.1326240 -27.7322948  1 1 1 1 
21022 53.2016599 -27.7318767  1 1 0 0 
21038 53.2078250 -27.7318841  4 1 1 1 
21050 53.1438507 -27.7312184  0 0 0 0 
21083 53.1074612 -27.7311911  2 1 1 1 
21093 53.0602208 -27.7307484  0 0 0 0 
21103 53.0780132 -27.7310260  2 2 1 1 
21133 53.0298436 -27.7322170  8 0 0 0 
21153 53.0793523 -27.7313892  9 3 0 0 
21167 53.1777335 -27.7301060  0 0 0 0 
21168 53.0034070 -27.7317025  1 1 1 1 
21199 53.0205246 -27.7297630  5 5 3 2 
21282 53.0445768 -27.7297059  4 3 1 0 
21307 53.1312918 -27.7285468  1 1 1 1 
21315 53.0140906 -27.7283575  2 2 2 2 
21317 53.0851123 -27.7289958  3 2 2 2 
21321 53.1618229 -27.7291456  3 2 2 0 
21331 53.0467149 -27.7286995  1 0 0 0 
21354 53.0337590 -27.7289431  1 0 0 0 
21355 53.1773276 -27.7282356  1 1 1 1 
21357 53.0442858 -27.7282001  1 1 1 1 
21401 53.1953542 -27.7288386  1 1 1 1 
21437 53.0713081 -27.7283534  2 1 1 1 
21439 53.0120678 -27.7276191  0 0 0 0 
21445 53.1073295 -27.7297283  0 0 0 0 
21464 53.1959339 -27.7295803  5 0 0 0 
21483 53.0182734 -27.7272288  1 1 1 1 
21487 53.1250434 -27.7272490  0 0 0 0 
21496 53.1993542 -27.7278563  7 0 0 0 
21497 53.2131539 -27.7267951  0 0 0 0 
21511 53.0644590 -27.7271526  0 0 0 0 
21536 53.1431016 -27.7305833  0 0 0 0 
21566 53.0443042 -27.7266731  0 0 0 0 
21568 53.0729921 -27.7268059  1 1 1 1 
21579 53.1415389 -27.7268761  3 0 0 0 
21587 53.1250229 -27.7267968  0 0 0 0 
21612 53.1846008 -27.7265860  4 1 0 0 
21622 53.0108822 -27.7260964  0 0 0 0 
21627 53.0454562 -27.7286270  8 0 0 0 
21640 53.0032774 -27.7263112  1 1 1 1 
21648 53.0917609 -27.7260136  0 0 0 0 
21656 53.0876333 -27.7261267  1 1 1 1 
21662 53.0588522 -27.7263293  0 0 0 0 
21664 53.0287594 -27.7268833  3 2 0 0 
21679 53.1809017 -27.7262834  1 1 1 1 
21688 53.0166057 -27.7270740  1 1 1 1 
21695 53.1251004 -27.7298059  0 0 0 0 
21699 53.1957627 -27.7262381  7 3 0 0 
21708 53.0393892 -27.7266331  3 1 1 0 
21737 53.1255901 -27.7265113  5 0 0 0 
21786 53.0182278 -27.7253215  1 1 1 1 
21805 53.0125410 -27.7247035  0 0 0 0 
21826 53.0633982 -27.7250087  1 1 1 0 
21831 53.1210062 -27.7246980  1 1 1 0 
21852 53.1888382 -27.7255810  5 2 1 0 
21872 53.1682488 -27.7273002  1 0 0 0 
21888 53.0456369 -27.7249275  1 0 0 0 
21922 53.1745158 -27.7253593  3 1 1 0 
21923 53.1926705 -27.7239803  2 2 1 1 
21934 53.0240029 -27.7238803  3 3 2 0 
21972 53.1279974 -27.7232907  4 4 1 0 
22005 53.1680831 -27.7235129  3 3 1 1 
22048 53.1922718 -27.7232176  4 4 4 3 
22059 53.1309397 -27.7233678  1 1 0 0 
22062 53.1304727 -27.7231034  3 3 2 2 
22081 53.1769866 -27.7226475  0 0 0 0 
22097 53.1267373 -27.7224432  0 0 0 0 
22120 53.0779994 -27.7219823  1 1 1 1 
22127 53.1459195 -27.7225610  6 2 2 0 
22146 53.0566503 -27.7217149  1 1 1 1 
22154 52.9990656 -27.7219227  0 0 0 0 
22164 53.0859437 -27.7217465  2 2 2 2 
22200 53.0542486 -27.7216487  0 0 0 0 
22218 53.0602943 -27.7211615  3 3 2 2 
22219 53.1595581 -27.7216940  3 0 0 0 
22238 53.0776259 -27.7214916  4 2 1 1 
22276 53.0806431 -27.7208082  1 1 1 1 
22334 53.1645288 -27.7206038  0 0 0 0 
22350 53.1826205 -27.7201879  0 0 0 0 
22351 53.0793831 -27.7208724  2 2 1 1 
22354 53.0569109 -27.7203010  1 0 0 0 
22360 53.0877696 -27.7199473  0 0 0 0 
22371 53.1252868 -27.7219404  6 0 0 0 
22394 53.0598995 -27.7195504  0 0 0 0 
22420 53.0975193 -27.7212710  6 0 0 0 
22490 53.0480181 -27.7197415  3 3 2 0 
22492 53.0348650 -27.7194655  8 1 0 0 
22507 52.9994792 -27.7188102  2 2 1 1 
22508 53.0487516 -27.7184451  2 2 2 2 
22511 53.1281321 -27.7185754  0 0 0 0 
22548 53.0135752 -27.7201818  1 0 0 0 
22554 53.1239391 -27.7185039  0 0 0 0 
22555 53.1425646 -27.7191285  2 1 0 0 
22593 53.1693077 -27.7189950  4 2 0 0 
22613 53.1160348 -27.7182855  0 0 0 0 
22641 53.1540805 -27.7178695  0 0 0 0 
22654 53.0823331 -27.7191018  1 1 1 0 
22697 53.0511891 -27.7172155  0 0 0 0 
22720 53.1782172 -27.7175410  5 3 2 1 
22730 53.0029317 -27.7168001  0 0 0 0 
22734 53.1204458 -27.7177000  4 0 0 0 
22737 53.0723624 -27.7186745  10 0 0 0 
22747 53.0337465 -27.7165691  0 0 0 0 
22750 53.1963447 -27.7170460  2 2 2 1 
22752 53.0190948 -27.7168619  2 2 2 2 
22790 53.0361783 -27.7166880  2 0 0 0 
22791 53.1218523 -27.7163892  2 2 2 2 
22816 53.1150581 -27.7165351  0 0 0 0 
22818 53.2068979 -27.7158304  1 1 1 1 
22828 53.0978029 -27.7160624  2 2 1 0 
22833 53.1808027 -27.7164312  0 0 0 0 
22834 53.0822031 -27.7181898  4 2 0 0 
22848 53.1905472 -27.7036262  0 0 0 0 
22851 53.0715544 -27.7007234  0 0 0 0 
22852 53.1753092 -27.6947705  0 0 0 0 
22855 53.1493419 -27.6831892  0 0 0 0 
22857 53.0785988 -27.7074277  5 1 0 0 
22878 53.1536826 -27.7071838  0 0 0 0 
22883 53.1421625 -27.7074285  1 1 1 0 
22908 53.1014834 -27.7067980  0 0 0 0 
22913 53.0892620 -27.7086568  5 1 1 0 
22915 53.0208177 -27.7066669  1 1 0 0 
22927 53.1891149 -27.7069695  0 0 0 0 
22956 53.0960616 -27.7072955  6 2 1 0 
22959 53.0062778 -27.7082364  0 0 0 0 
22971 53.0586474 -27.7083937  4 3 1 1 
22975 53.0436596 -27.7069382  3 3 3 2 
22991 53.1750380 -27.7076688  2 2 2 2 
23032 53.0497529 -27.7087111  3 3 1 0 
23044 53.1433837 -27.7089438  1 1 1 1 
23048 53.0236528 -27.7088282  2 1 0 0 
23053 53.1193382 -27.7093306  7 0 0 0 
23076 53.0717645 -27.7084312  0 0 0 0 
23090 53.0860566 -27.7095666  1 1 0 0 
23095 53.1604153 -27.7077479  5 1 1 1 
23101 53.0099119 -27.7089740  3 3 2 1 
23141 53.0772100 -27.7096148  1 1 1 0 
23161 53.1165125 -27.7102512  4 1 0 0 
23179 53.1305455 -27.7095715  1 1 1 1 
23189 53.0332540 -27.7109658  0 0 0 0 
23206 52.9992786 -27.7113819  4 4 4 3 
23207 53.1350834 -27.6972511  4 3 2 1 
23217 53.1496036 -27.7113740  0 0 0 0 
23225 53.1205789 -27.7108422  3 3 3 1 
23248 53.1412437 -27.7105431  8 8 2 1 
23270 53.1421483 -27.7112427  1 1 1 1 
23275 53.0399394 -27.7109601  0 0 0 0 
23303 53.1198679 -27.7104942  1 0 0 0 
23310 53.1459322 -27.7105156  1 1 1 1 
23312 53.1121808 -27.7110372  6 3 2 2 
23326 53.1770493 -27.7112630  1 1 1 0 
23350 53.1835041 -27.7122363  2 2 0 0 
23351 53.0788721 -27.7117372  0 0 0 0 
23360 53.0339688 -27.7117601  1 1 1 1 
23365 53.1008194 -27.7117559  0 0 0 0 
23375 53.1173939 -27.7107870  5 3 1 1 
23381 53.0311586 -27.7100310  3 3 0 0 
23394 53.0054621 -27.7121824  1 1 1 1 
23397 53.1235163 -27.7118262  1 1 1 1 
23401 53.0922960 -27.7121618  1 0 0 0 
23420 53.0551248 -27.7113783  1 0 0 0 
23449 53.1263786 -27.7112469  7 0 0 0 
23453 53.0831310 -27.7119835  0 0 0 0 
23456 53.1336401 -27.7019520  8 0 0 0 
23460 53.1013861 -27.7117246  0 0 0 0 
23461 53.1849884 -27.7126210  0 0 0 0 
23465 53.0340474 -27.7112434  3 1 0 0 
23466 53.1628650 -27.7122924  10 2 0 0 
23482 53.0146121 -27.7125391  2 2 2 1 
23491 53.1073835 -27.7132502  0 0 0 0 
23501 53.1684965 -27.7111637  3 0 0 0 
23502 53.1511860 -27.7137341  3 2 2 2 
23505 53.0221889 -27.7126591  1 1 1 1 
23527 53.0783361 -27.7133729  4 1 0 0 
23534 53.1708788 -27.7140697  1 1 1 1 
23568 53.0980823 -27.7137060  1 1 1 1 
23586 53.0508432 -27.7137112  2 2 2 2 
23589 53.1970514 -27.7134198  0 0 0 0 
23592 53.0093181 -27.7134734  0 0 0 0 
23608 53.1889482 -27.7137069  2 2 1 1 
23620 53.1691681 -27.7136620  4 4 1 1 
23628 53.1290178 -27.7134272  2 2 2 1 
23631 53.1037246 -27.7140914  1 1 1 1 
23633 53.0204778 -27.7117505  4 1 1 1 
23638 53.1253641 -27.7119163  2 2 2 1 
23685 52.9963142 -27.7142162  2 1 0 0 
23706 53.0523088 -27.7146673  0 0 0 0 
23708 53.1560767 -27.6666923  1 0 0 0 
23714 53.0104115 -27.7140792  2 1 1 1 
23728 53.0830952 -27.7137825  1 1 1 1 
23765 53.1773239 -27.7149826  0 0 0 0 
23771 53.1209153 -27.7153944  3 2 2 2 
23781 53.2078268 -27.7154053  0 0 0 0 
23803 53.1507175 -27.7161939  6 2 1 0 
23818 53.1803767 -27.7149870  1 1 1 0 
23840 53.0734178 -27.7159533  2 1 1 1 
23844 53.1716526 -27.6614142  3 3 3 2 
23855 53.0565168 -27.7156846  1 1 1 1 
23856 53.0236446 -27.7148822  3 1 1 0 
23862 53.1889041 -27.7145566  0 0 0 0 
23867 53.1162891 -27.7142078  4 0 0 0 
23872 53.1761945 -27.6600367  0 0 0 0 
23888 53.1231701 -27.7155784  4 3 3 1 
23896 53.1008142 -27.7159859  0 0 0 0 
23931 53.1809238 -27.6621217  0 0 0 0 
23934 53.1506913 -27.6654522  9 1 1 0 
23941 53.0572641 -27.7152998  1 0 0 0 
23952 53.0389149 -27.7152621  1 1 0 0 
23956 53.1971358 -27.7131913  3 2 2 2 
23957 53.1021732 -27.7148832  1 1 0 0 
23973 53.0961050 -27.7163078  1 1 1 1 
23985 53.1689565 -27.6660005  3 2 2 2 
23998 53.1568740 -27.6627033  2 1 1 1 
24008 53.1495529 -27.6757312  1 1 1 1 
24024 53.1780841 -27.6602020  2 2 2 2 
24042 53.1126018 -27.7156532  5 2 1 0 
24049 53.1664216 -27.6610754  0 0 0 0 
24051 53.1800271 -27.6605075  0 0 0 0 
24052 53.1782438 -27.6688794  0 0 0 0 
24053 53.0219348 -27.7162327  2 2 1 1 
24068 53.1710734 -27.6596971  0 0 0 0 
24098 53.1119958 -27.6745443  0 0 0 0 
24104 53.1747447 -27.6588570  0 0 0 0 
24117 53.1592666 -27.6621257  0 0 0 0 
24133 53.1191775 -27.6729982  1 1 1 1 
24137 53.1675186 -27.6672194  1 1 1 1 
24146 53.1302161 -27.6699322  1 1 1 0 
24185 53.1076292 -27.6798968  7 0 0 0 
24189 53.1115448 -27.6729841  3 2 1 0 
24216 53.1385061 -27.6717834  1 1 1 1 
24239 53.1629303 -27.7184934  7 0 0 0 
24257 53.1375712 -27.6713156  3 3 3 3 
24263 53.1271138 -27.6751323  6 1 0 0 
24269 53.1243903 -27.6751489  2 2 2 1 
24270 53.1631961 -27.6740413  1 0 0 0 
24280 53.1015604 -27.6769226  0 0 0 0 
24285 53.1333755 -27.6722485  1 1 1 1 
24296 53.1026675 -27.6752936  3 3 1 0 
24297 53.0129156 -27.7181020  9 0 0 0 
24298 53.1353698 -27.6773115  0 0 0 0 
24313 53.1098160 -27.6757338  1 0 0 0 
24316 53.1150359 -27.6738440  7 2 0 0 
24351 53.1636264 -27.6655092  8 2 0 0 
24363 53.1666176 -27.6784909  3 3 3 3 
24372 53.1258832 -27.6791146  0 0 0 0 
24381 53.1838428 -27.6766569  1 1 1 1 
24389 53.1442397 -27.6720686  1 1 1 1 
24422 53.1474978 -27.6673314  3 0 0 0 
24443 53.1300879 -27.6811510  4 4 2 0 
24481 53.1463024 -27.6792709  1 1 0 0 
24505 53.1457707 -27.6798795  0 0 0 0 
24548 53.1136172 -27.6793688  1 1 1 1 
24561 53.1385050 -27.6818159  5 3 1 1 
24604 53.1700572 -27.6839746  0 0 0 0 
24618 53.1002715 -27.6817621  2 2 2 0 
24637 53.0777211 -27.6838778  0 0 0 0 
24644 53.1001806 -27.6795056  3 3 2 2 
24649 53.1326378 -27.6815168  1 1 1 1 
24681 53.1384521 -27.6806514  5 5 2 2 
24682 53.1040952 -27.6837572  1 0 0 0 
24710 53.1744899 -27.6833092  0 0 0 0 
24724 53.1264011 -27.6849386  2 1 1 0 
24738 53.1288709 -27.6828806  5 3 1 1 
24740 53.1448239 -27.6824727  0 0 0 0 
24741 53.1358002 -27.6819795  1 1 1 1 
24751 53.1518424 -27.6806162  2 2 2 2 
24757 53.1221663 -27.6816800  3 3 3 3 
24779 53.1293414 -27.6806021  5 0 0 0 
24785 53.1376403 -27.6800272  5 5 4 3 
24787 53.0856990 -27.6822730  0 0 0 0 
24826 53.1797879 -27.6836299  1 1 1 1 
24837 53.1898716 -27.6850580  0 0 0 0 
24843 53.1318594 -27.6873006  1 0 0 0 
24855 53.0837050 -27.6852077  1 0 0 0 
24857 53.1531446 -27.6861313  4 2 1 1 
24904 53.1362955 -27.6830726  5 2 1 1 
24911 53.1497750 -27.6854757  5 2 2 0 
24952 53.0650796 -27.6865548  3 3 3 3 
24964 53.1186704 -27.6832439  1 1 1 1 
24983 53.1433690 -27.6852247  0 0 0 0 
24987 53.1352605 -27.6823767  3 2 0 0 
25003 53.1344811 -27.6875834  0 0 0 0 
25025 53.0827618 -27.6861444  3 1 1 1 
25028 53.1333057 -27.6888233  1 1 0 0 
25031 53.1311692 -27.6883685  12 0 0 0 
25041 53.1147768 -27.6844829  1 1 1 1 
25049 53.1583110 -27.6808641  1 1 1 1 
25051 53.1852903 -27.6878486  0 0 0 0 
25058 53.0613368 -27.6880114  0 0 0 0 
25064 53.0583223 -27.6878183  3 3 3 2 
25075 53.0702106 -27.6895571  3 3 1 1 
25089 53.1510201 -27.6894115  0 0 0 0 
25090 53.0988664 -27.6865518  0 0 0 0 
25103 53.1132374 -27.6809761  1 1 1 1 
25118 53.1424422 -27.6898222  2 1 0 0 
25121 53.0863148 -27.6894585  2 0 0 0 
25127 53.0762026 -27.6900783  0 0 0 0 
25133 53.1613451 -27.6888377  0 0 0 0 
25135 53.1871780 -27.6836014  0 0 0 0 
25136 53.1030023 -27.6890037  0 0 0 0 
25137 53.1336452 -27.6887479  5 0 0 0 
25144 53.1315557 -27.6893572  7 2 1 0 
25159 53.0673249 -27.6887264  1 1 1 1 
25186 53.1853893 -27.6891338  0 0 0 0 
25239 53.1453579 -27.6902429  1 1 1 1 
25273 53.1010727 -27.6906739  3 0 0 0 
25283 53.0581339 -27.6905424  1 1 1 1 
25292 53.1125608 -27.6911129  0 0 0 0 
25295 53.1370748 -27.6899682  3 1 0 0 
25308 53.0792916 -27.6913690  3 2 2 2 
25319 53.1850428 -27.6915077  0 0 0 0 
25320 53.0858937 -27.6914889  0 0 0 0 
25340 53.0607531 -27.6895266  0 0 0 0 
25353 53.0946292 -27.6906586  1 1 1 1 
25354 53.1121372 -27.6911708  1 1 1 1 
25355 53.1124497 -27.6926280  2 0 0 0 
25387 53.0728235 -27.6933510  0 0 0 0 
25406 53.1121991 -27.6840960  0 0 0 0 
25425 53.1909122 -27.6924027  1 1 0 0 
25438 53.1844398 -27.6924639  0 0 0 0 
25463 53.1648324 -27.6941154  2 1 1 1 
25464 53.1626799 -27.6923363  3 3 3 1 
25478 53.1116440 -27.6915545  2 1 1 1 
25508 53.1550131 -27.6942524  4 4 1 0 
25526 53.1037814 -27.6929767  2 2 2 0 
25535 53.1585655 -27.6949696  3 0 0 0 
25552 53.0570771 -27.6950029  0 0 0 0 
25573 53.1391883 -27.6941448  1 1 0 0 
25586 53.1812096 -27.6953045  3 2 1 0 
25598 53.1896084 -27.6952792  1 1 1 1 
25601 53.0523813 -27.6937216  2 1 1 1 
25602 53.0740681 -27.6945729  3 1 1 1 
25618 53.0940742 -27.6947729  0 0 0 0 
25635 53.0408847 -27.6968594  3 3 3 3 
25650 53.1273514 -27.6960262  1 0 0 0 
25652 53.1168522 -27.6915649  0 0 0 0 
25659 53.0307782 -27.6949551  1 1 1 1 
25664 53.0816113 -27.6944063  0 0 0 0 
25667 53.1384171 -27.6949172  1 1 1 1 
25688 53.1760086 -27.6954619  0 0 0 0 
25715 53.0946848 -27.6946506  4 2 1 1 
25716 53.1065578 -27.6955750  1 1 1 1 
25728 53.1389647 -27.6951071  0 0 0 0 
25732 53.1915645 -27.6978913  0 0 0 0 
25734 53.1115207 -27.6959871  4 3 1 0 
25758 53.1829295 -27.6969356  0 0 0 0 
25771 53.1152189 -27.7018151  2 1 1 1 
25793 53.1182653 -27.6972025  1 1 1 1 
25794 53.1215351 -27.6947265  0 0 0 0 
25808 53.0560946 -27.6971809  8 1 0 0 
25810 53.0953198 -27.6902696  4 2 0 0 
25833 53.0480929 -27.6963162  4 1 1 0 
25835 53.1083331 -27.6973972  3 3 2 1 
