# no.  UserID Distance DBSource ALPHA_GR_DEC_ORDER DELTA_GR_DEC_ORDER redshift redshift_err FAST_bc03_lmass FAST_ma05_lmass
# start data
 1564  22285                      0.00 22285  53.12373590 -27.72142930  0.00000  0.0000  9.890  9.890
 1565  2231                       0.00 2231  53.12832210 -27.89571600  0.00000  0.0000  9.640  9.640
 1566  22320                      0.00 22320  53.11607610 -27.72043860  1.33800  2.0000 10.270 10.270
 1567  22321                      0.00 22321  53.06614650 -27.72036570  0.00000  0.0000 10.010 10.010
 1568  22342                      0.00 22342  53.17882910 -27.72008030  2.93010  2.0000  7.990  7.990
 1569  22351                      0.00 22351  53.07938310 -27.72087240  2.15230  2.0001 10.720 10.720
 1570  2236                       0.00 2236  53.15276130 -27.89532020  0.00000  0.0000  9.970  9.970
 1571  22360                      0.00 22360  53.08776960 -27.71994730  0.00000  0.0000 10.190 10.190
 1572  22366                      0.00 22366  53.10994630 -27.71991740  0.00000  0.0000  9.160  9.160
 1573  22367                      0.00 22367  53.17570250 -27.71973680  0.00000  0.0000  9.220  9.220
 1574  2237                       0.00 2237  53.20887960 -27.89503010  0.00000  0.0000  9.950  9.950
 1575  22374                      0.00 22374  53.18575520 -27.72017620  0.00000  0.0000 10.760 10.760
 1576  22376                      0.00 22376  53.06568090 -27.72038160  0.00000  0.0000  9.550  9.550
 1577  22383                      0.00 22383  53.17874780 -27.71968720  0.00000  0.0000  9.380  9.380
 1578  22394                      0.00 22394  53.05989950 -27.71955040  0.00000  0.0000  9.310  9.310
 1579  224                        0.00 224  53.09491420 -27.94038810  0.00000  0.0000  9.540  9.540
 1580  22430                      0.00 22430  53.01453310 -27.71898080  0.00000  0.0000  9.240  9.240
 1581  22435                      0.00 22435  53.05786490 -27.72008770  0.68090  1.0000 10.520 10.520
 1582  22440                      0.00 22440  53.18825420 -27.71940010  2.48070  3.0001  8.450  8.450
 1583  22455                      0.00 22455  53.14294130 -27.71935070  0.00000  0.0000  9.470  9.470
 1584  22464                      0.00 22464  53.08170430 -27.71868080  0.00000  0.0000  9.440  9.440
 1585  22467                      0.00 22467  53.18195150 -27.71891670  0.00000  0.0000  9.560  9.560
 1586  22474                      0.00 22474  53.08702100 -27.71859730  0.00000  0.0000  9.530  9.530
 1587  22497                      0.00 22497  53.14525020 -27.71846370  0.00000  0.0000  9.390  9.390
 1588  225                        0.00 225  53.11224580 -27.94012710  0.00000  0.0000  9.170  9.170
 1589  22507                      0.00 22507  52.99947920 -27.71881020  0.00000  0.0000 10.350 10.350
 1590  22522                      0.00 22522  53.11224890 -27.71871830  0.00000  0.0000  9.330  9.330
 1591  22539                      0.00 22539  53.18736680 -27.71918680  0.44480  2.0001 11.030 11.030
 1592  22545                      0.00 22545  53.17280560 -27.71807180  0.00000  0.0000  9.410  9.410
 1593  22548                      0.00 22548  53.01357520 -27.72018180  0.00000  0.0000 10.840 10.840
 1594  22549                      0.00 22549  53.12531270 -27.71853160  0.00000  0.0000 10.190 10.190
 1595  2255                       0.00 2255  53.19275670 -27.89457030  3.10890  2.0000  9.700  9.700
 1596  22554                      0.00 22554  53.12393910 -27.71850390  0.00000  0.0000 10.260 10.260
 1597  22562                      0.00 22562  53.12913570 -27.71829780  1.83380  2.0001  9.500  9.500
 1598  22568                      0.00 22568  53.07432300 -27.71819530  0.00000  0.0000  9.350  9.350
 1599  22569                      0.00 22569  53.13051490 -27.71795790  1.79260  2.0001  9.480  9.480
 1600  22573                      0.00 22573  53.04068240 -27.71817030  0.00000  0.0000  9.930  9.930
 1601  22582                      0.00 22582  53.17383480 -27.71789760  0.00000  0.0000  9.310  9.310
 1602  22583                      0.00 22583  53.12834480 -27.71841440  0.00000  0.0000 10.750 10.750
 1603  22584                      0.00 22584  53.00653420 -27.71768420  0.00000  0.0000  9.960  9.960
 1604  22586                      0.00 22586  53.01425690 -27.71778890  0.00000  0.0000  9.200  9.200
 1605  22588                      0.00 22588  53.04056600 -27.71795620  0.00000  0.0000  6.090  6.090
 1606  22592                      0.00 22592  53.13081500 -27.71771350  1.86630  2.0001  7.370  7.370
 1607  22595                      0.00 22595  53.04666760 -27.71773960  0.00000  0.0000 10.510 10.510
 1608  22596                      0.00 22596  53.00861050 -27.71754520  0.00000  0.0000  8.850  8.850
 1609  22598                      0.00 22598  53.12793710 -27.71888660  0.00000  0.0000 11.120 11.120
 1610  22602                      0.00 22602  53.16532180 -27.71853770  1.96090  4.0000 10.000 10.000
 1611  22603                      0.00 22603  53.10701590 -27.71822560  2.29100  1.0000 11.710 11.710
 1612  22604                      0.00 22604  53.09585180 -27.71792650  0.00000  0.0000 10.040 10.040
 1613  22608                      0.00 22608  53.09356920 -27.71772910  0.00000  0.0000  9.860  9.860
 1614  22610                      0.00 22610  53.06202150 -27.71763980  0.00000  0.0000  9.720  9.720
 1615  22611                      0.00 22611  53.05860360 -27.71770390  3.14980  3.0000 10.130 10.130
 1616  22613                      0.00 22613  53.11603480 -27.71828550  1.61200  3.0000  9.820  9.820
 1617  22623                      0.00 22623  53.15366960 -27.71773640  2.44880  3.0000  9.830  9.830
 1618  22624                      0.00 22624  52.99903680 -27.71727950  0.00000  0.0000  9.290  9.290
 1619  22638                      0.00 22638  53.03868510 -27.71723440  0.00000  0.0000  9.570  9.570
 1620  22642                      0.00 22642  53.05226920 -27.71832750  0.00000  0.0000 10.400 10.400
 1621  22644                      0.00 22644  53.13486490 -27.71731060  0.00000  0.0000 10.060 10.060
 1622  22649                      0.00 22649  53.15399810 -27.71755810  0.00000  0.0000  9.910  9.910
 1623  22658                      0.00 22658  53.13847860 -27.71721560  0.00000  0.0000  9.060  9.060
 1624  22661                      0.00 22661  53.18534700 -27.71732430  0.00000  0.0000 10.450 10.450
 1625  22666                      0.00 22666  53.12800550 -27.71734850  0.00000  0.0000  9.650  9.650
 1626  22671                      0.00 22671  53.09639010 -27.71706650  0.00000  0.0000  9.350  9.350
 1627  2269                       0.00 2269  53.16109950 -27.89449890  0.00000  0.0000  9.430  9.430
 1628  22700                      0.00 22700  53.10864460 -27.71684340  0.00000  0.0000  9.500  9.500
 1629  22702                      0.00 22702  53.04082360 -27.71906480  2.30210  4.0001 10.210 10.210
 1630  22704                      0.00 22704  53.06306760 -27.71692010  0.00000  0.0000  9.230  9.230
 1631  22711                      0.00 22711  53.04375770 -27.71916360  0.00000  0.0000 10.260 10.260
 1632  22725                      0.00 22725  53.01549110 -27.71677730  0.00000  0.0000  9.390  9.390
 1633  2273                       0.00 2273  53.08206960 -27.89447530  0.00000  0.0000  9.170  9.170
 1634  22734                      0.00 22734  53.12044580 -27.71770000  1.60190  3.0000 10.100 10.100
 1635  22735                      0.00 22735  53.02043310 -27.71654880  0.00000  0.0000  8.930  8.930
 1636  22743                      0.00 22743  53.00831680 -27.71655120  0.00000  0.0000  9.290  9.290
 1637  22747                      0.00 22747  53.03374650 -27.71656910  0.00000  0.0000  9.040  9.040
 1638  22752                      0.00 22752  53.01909480 -27.71686190  0.00000  0.0000 10.520 10.520
 1639  22753                      0.00 22753  53.19989980 -27.71655900  0.00000  0.0000  9.680  9.680
 1640  22758                      0.00 22758  53.12754950 -27.71640100  0.00000  0.0000  9.480  9.480
 1641  22760                      0.00 22760  53.13699720 -27.71653540  0.00000  0.0000  9.890  9.890
 1642  22768                      0.00 22768  53.02999870 -27.71642920  0.00000  0.0000  9.330  9.330
 1643  2278                       0.00 2278  53.23282590 -27.89466370  0.00000  0.0000  9.680  9.680
 1644  22791                      0.00 22791  53.12185230 -27.71638920  2.57690  3.0000  9.810  9.810
 1645  22794                      0.00 22794  53.15793640 -27.71627630  0.00000  0.0000  9.830  9.830
 1646  22797                      0.00 22797  53.00317550 -27.71611990  0.00000  0.0000 10.120 10.120
 1647  22805                      0.00 22805  53.06451220 -27.71598250  0.00000  0.0000  9.020  9.020
 1648  22808                      0.00 22808  53.06782530 -27.71593360  0.00000  0.0000  9.130  9.130
 1649  22816                      0.00 22816  53.11505810 -27.71653510  0.00000  0.0000  9.530  9.530
 1650  2283                       0.00 2283  53.17966820 -27.89445430  0.00000  0.0000 10.180 10.180
 1651  22849                      0.00 22849  53.07053750 -27.69565440  0.00000  0.0000  9.550  9.550
 1652  2285                       0.00 2285  53.19682600 -27.89439860  0.00000  0.0000 10.410 10.410
 1653  22851                      0.00 22851  53.07155440 -27.70072340  0.00000  0.0000 10.300 10.300
 1654  22858                      0.00 22858  53.01366970 -27.70378370  0.00000  0.0000  9.580  9.580
 1655  22859                      0.00 22859  53.01284680 -27.70573030  0.00000  0.0000 11.160 11.160
 1656  22865                      0.00 22865  53.07464690 -27.70489090  9.99990  0.0001  9.300  9.300
 1657  2287                       0.00 2287  53.25526830 -27.89476370  2.00540  3.0001 10.270 10.270
 1658  22876                      0.00 22876  53.06698360 -27.70777670  2.02700  3.0000  9.570  9.570
 1659  22877                      0.00 22877  53.07678220 -27.70563850  0.00000  0.0000  6.510  6.510
 1660  22878                      0.00 22878  53.15368260 -27.70718380  2.13750  3.0000 10.150 10.150
 1661  2288                       0.00 2288  53.06163050 -27.89433510  0.00000  0.0000  9.750  9.750
 1662  22883                      0.00 22883  53.14216250 -27.70742850  0.00000  0.0000 10.780 10.780
 1663  2289                       0.00 2289  53.12397480 -27.89410770  0.00000  0.0000  9.110  9.110
 1664  229                        0.00 229  53.13610390 -27.94016290  0.00000  0.0000  9.120  9.120
 1665  22904                      0.00 22904  53.15077100 -27.70632200  0.00000  0.0000 10.420 10.420
 1666  22908                      0.00 22908  53.10148340 -27.70679800  0.00000  0.0000  9.940  9.940
 1667  2291                       0.00 2291  53.17579180 -27.89445800  0.00000  0.0000  9.010  9.010
 1668  22915                      0.00 22915  53.02081770 -27.70666690  0.00000  0.0000  9.790  9.790
 1669  22917                      0.00 22917  53.03154840 -27.70727340  2.04530  4.0000  9.950  9.950
 1670  2292                       0.00 2292  53.16020790 -27.89454060  0.00000  0.0000  9.480  9.480
 1671  22924                      0.00 22924  53.05516850 -27.70814290  0.00000  0.0000  9.760  9.760
 1672  22937                      0.00 22937  53.06660360 -27.70718770  0.00000  0.0000  9.090  9.090
 1673  22951                      0.00 22951  53.12601470 -27.70605450  0.00000  0.0000  9.110  9.110
 1674  22959                      0.00 22959  53.00627780 -27.70823640  0.00000  0.0000 10.290 10.290
 1675  2296                       0.00 2296  53.15895910 -27.89443190  2.81080  4.0001  9.910  9.910
 1676  22971                      0.00 22971  53.05864740 -27.70839370  2.02630  4.0001  9.750  9.750
 1677  22975                      0.00 22975  53.04365960 -27.70693820  0.00000  0.0000  9.590  9.590
 1678  2298                       0.00 2298  53.21725770 -27.89413370  0.00000  0.0000  9.250  9.250
 1679  23005                      0.00 23005  53.05529120 -27.70867020  0.00000  0.0000  9.070  9.070
 1680  23030                      0.00 23030  53.13065000 -27.70788740  0.00000  0.0000  9.980  9.980
 1681  23035                      0.00 23035  53.08751630 -27.70778930  0.00000  0.0000  9.990  9.990
 1682  23037                      0.00 23037  53.00148630 -27.70848990  9.99990  0.0001  9.450  9.450
 1683  23038                      0.00 23038  53.15118040 -27.70769140  0.00000  0.0000  9.210  9.210
 1684  23040                      0.00 23040  53.02081150 -27.70878830  0.00000  0.0000  9.270  9.270
 1685  23044                      0.00 23044  53.14338370 -27.70894380  2.41170  2.0000  9.360  9.360
 1686  23046                      0.00 23046  53.04805010 -27.70377810  0.00000  0.0000  9.550  9.550
 1687  23052                      0.00 23052  53.00901160 -27.70844620  3.26300  3.0000 10.240 10.240
 1688  23071                      0.00 23071  53.05026090 -27.70708980  0.00000  0.0000  8.990  8.990
 1689  2308                       0.00 2308  53.21135650 -27.89376610  2.86860  2.0000  9.300  9.300
 1690  2309                       0.00 2309  53.12513530 -27.89401450  0.00000  0.0000 10.350 10.350
 1691  23090                      0.00 23090  53.08605660 -27.70956660  0.00000  0.0000 10.950 10.950
 1692  23095                      0.00 23095  53.16041530 -27.70774790  0.00000  0.0000 10.390 10.390
 1693  2310                       0.00 2310  53.14901220 -27.89386350  0.00000  0.0000  9.260  9.260
 1694  2311                       0.00 2311  53.14241970 -27.89418400  0.00000  0.0000  9.600  9.600
 1695  23116                      0.00 23116  53.07889940 -27.70944040  0.00000  0.0000  9.740  9.740
 1696  23119                      0.00 23119  53.10191930 -27.70667140  0.00000  0.0000  9.760  9.760
 1697  2312                       0.00 2312  53.25063860 -27.89387810  0.45680  3.0001  9.550  9.550
 1698  23144                      0.00 23144  53.03265130 -27.70753880  0.00000  0.0000  9.290  9.290
 1699  23145                      0.00 23145  53.00571160 -27.70848890  0.00000  0.0000  9.750  9.750
 1700  23157                      0.00 23157  53.06137310 -27.70960650  0.00000  0.0000  9.110  9.110
 1701  23163                      0.00 23163  53.05359190 -27.70868200  0.00000  0.0000  9.440  9.440
 1702  23170                      0.00 23170  53.15743750 -27.70901630  2.97520  4.0001  9.940  9.940
 1703  23179                      0.00 23179  53.13054550 -27.70957150  1.89930  3.0001 10.110 10.110
 1704  2320                       0.00 2320  53.08729970 -27.89423870  0.00000  0.0000 10.730 10.730
 1705  23202                      0.00 23202  53.02195520 -27.70864910  2.24460  2.0000  9.660  9.660
 1706  23217                      0.00 23217  53.14960360 -27.71137400  1.61190  3.0000 11.110 11.110
 1707  2322                       0.00 2322  53.18347950 -27.89388820  2.10230  2.0001  8.540  8.540
 1708  23223                      0.00 23223  52.99974240 -27.70987870  0.00000  0.0000  9.180  9.180
 1709  23225                      0.00 23225  53.12057890 -27.71084220  0.00000  0.0000  9.400  9.400
 1710  23226                      0.00 23226  53.02040100 -27.70683190  0.00000  0.0000  9.610  9.610
 1711  2324                       0.00 2324  53.13608420 -27.89378520  3.49050  3.0000  9.860  9.860
 1712  23249                      0.00 23249  53.04047910 -27.71071550  0.00000  0.0000 10.230 10.230
 1713  2325                       0.00 2325  53.15366820 -27.89379200  0.00000  0.0000  9.830  9.830
 1714  23258                      0.00 23258  53.14936050 -27.71093070  0.00000  0.0000  9.810  9.810
 1715  23270                      0.00 23270  53.14214830 -27.71124270  0.00000  0.0000 10.280 10.280
 1716  23275                      0.00 23275  53.03993940 -27.71096010  0.00000  0.0000  9.890  9.890
 1717  23278                      0.00 23278  53.03946760 -27.71065280  0.00000  0.0000  9.960  9.960
 1718  23279                      0.00 23279  53.01143920 -27.71103290  0.00000  0.0000  9.640  9.640
 1719  23287                      0.00 23287  53.10605000 -27.71071620  0.00000  0.0000  9.770  9.770
 1720  23303                      0.00 23303  53.11986790 -27.71049420  0.00000  0.0000  9.200  9.200
 1721  23308                      0.00 23308  53.14758370 -27.71138640  0.00000  0.0000  8.960  8.960
 1722  23310                      0.00 23310  53.14593220 -27.71051560  2.24800  3.0001  9.420  9.420
 1723  23311                      0.00 23311  53.09141360 -27.70995170  0.00000  0.0000  9.500  9.500
 1724  23312                      0.00 23312  53.11218080 -27.71103720  0.00000  0.0000 10.300 10.300
 1725  23323                      0.00 23323  53.09185970 -27.71161360  0.00000  0.0000  8.170  8.170
 1726  23325                      0.00 23325  53.13274850 -27.70808600  0.00000  0.0000  9.080  9.080
 1727  23336                      0.00 23336  53.08688960 -27.71012370  0.00000  0.0000  9.820  9.820
 1728  23341                      0.00 23341  53.10337370 -27.71128400  0.00000  0.0000  9.440  9.440
 1729  23347                      0.00 23347  53.14698360 -27.70976770  0.00000  0.0000  9.790  9.790
 1730  23352                      0.00 23352  53.04592500 -27.71158230  0.00000  0.0000 10.680 10.680
 1731  23356                      0.00 23356  53.08946430 -27.71155000  0.00000  0.0000 10.950 10.950
 1732  23359                      0.00 23359  53.10852310 -27.71015010  1.12500  2.0000 11.070 11.070
 1733  23364                      0.00 23364  53.08377470 -27.71125660  1.97760  2.0001  9.240  9.240
 1734  23365                      0.00 23365  53.10081940 -27.71175590  0.00000  0.0000  9.560  9.560
 1735  23372                      0.00 23372  52.99678300 -27.71144530  0.00000  0.0000  9.330  9.330
 1736  23373                      0.00 23373  53.09172270 -27.71204690  1.61280  3.0000 10.470 10.470
 1737  23375                      0.00 23375  53.11739390 -27.71078700  0.00000  0.0000  9.660  9.660
 1738  23381                      0.00 23381  53.03115860 -27.71003100  1.85840  2.0001  9.460  9.460
 1739  23394                      0.00 23394  53.00546210 -27.71218240  2.29980  3.0000  9.710  9.710
 1740  23401                      0.00 23401  53.09229600 -27.71216180  1.87710  2.0001  9.790  9.790
 1741  23402                      0.00 23402  53.01327610 -27.71211960  0.00000  0.0000  9.740  9.740
 1742  23403                      0.00 23403  53.01729200 -27.71039800  0.00000  0.0000  9.530  9.530
 1743  23416                      0.00 23416  53.00981790 -27.71118680  2.39610  2.0000  9.310  9.310
 1744  23417                      0.00 23417  53.05158750 -27.71203910  0.00000  0.0000  9.630  9.630
 1745  23423                      0.00 23423  53.07162320 -27.71233490  0.00000  0.0000  9.440  9.440
 1746  23432                      0.00 23432  53.08013550 -27.71054150  0.00000  0.0000  9.460  9.460
 1747  23435                      0.00 23435  53.10071220 -27.71203850  0.00000  0.0000  9.460  9.460
 1748  2344                       0.00 2344  53.07423410 -27.89328880  0.00000  0.0000 10.860 10.860
 1749  23442                      0.00 23442  53.14635420 -27.71028670  0.00000  0.0000  9.590  9.590
 1750  23449                      0.00 23449  53.12637860 -27.71124690  1.88960  2.0001 10.320 10.320
 1751  23453                      0.00 23453  53.08313100 -27.71198350  0.00000  0.0000 10.280 10.280
 1752  23454                      0.00 23454  53.14595900 -27.71234580  0.00000  0.0000  9.420  9.420
 1753  23460                      0.00 23460  53.10138610 -27.71172460  0.00000  0.0000 10.890 10.890
 1754  23465                      0.00 23465  53.03404740 -27.71124340  2.25070  3.0000 10.600 10.600
 1755  23470                      0.00 23470  53.12394550 -27.71058720  0.00000  0.0000  9.480  9.480
 1756  23477                      0.00 23477  53.03623090 -27.71348430  9.99990  0.0001 10.140 10.140
 1757  23482                      0.00 23482  53.01461210 -27.71253910  2.08210  4.0000  9.730  9.730
 1758  23486                      0.00 23486  53.11838410 -27.71293690  0.00000  0.0000 10.150 10.150
 1759  2349                       0.00 2349  53.19668400 -27.89347980  0.00000  0.0000  9.480  9.480
 1760  23502                      0.00 23502  53.15118600 -27.71373410  1.60860  3.0000 11.220 11.220
 1761  23505                      0.00 23505  53.02218890 -27.71265910  0.00000  0.0000 10.620 10.620
 1762  23509                      0.00 23509  53.13483280 -27.71336180  3.39950  1.0000 10.000 10.000
 1763  23527                      0.00 23527  53.07833610 -27.71337290  1.59400  3.0000  9.800  9.800
 1764  23529                      0.00 23529  53.01784120 -27.71299970  0.00000  0.0000  9.330  9.330
 1765  23534                      0.00 23534  53.17087880 -27.71406970  9.99990  0.0001  9.750  9.750
 1766  23542                      0.00 23542  53.16530540 -27.71317540  0.00000  0.0000  9.300  9.300
 1767  23546                      0.00 23546  53.11250780 -27.71327950  0.00000  0.0000  9.660  9.660
 1768  23547                      0.00 23547  53.04751880 -27.71299520  0.00000  0.0000  9.350  9.350
 1769  2355                       0.00 2355  53.18928660 -27.89332680  0.00000  0.0000  9.040  9.040
 1770  23551                      0.00 23551  53.03676480 -27.71378150  0.00000  0.0000 10.410 10.410
 1771  23565                      0.00 23565  53.03609820 -27.71393690  0.00000  0.0000  9.850  9.850
 1772  23567                      0.00 23567  53.13701420 -27.71285030  2.06220  4.0000  9.450  9.450
 1773  23568                      0.00 23568  53.09808230 -27.71370600  0.00000  0.0000  9.930  9.930
 1774  23586                      0.00 23586  53.05084320 -27.71371120  9.99990  0.0001 10.340 10.340
 1775  23591                      0.00 23591  53.12966100 -27.71135940  0.00000  0.0000  9.560  9.560
 1776  23594                      0.00 23594  53.07687140 -27.71284960  0.00000  0.0000  8.970  8.970
 1777  23599                      0.00 23599  53.10353540 -27.71345420  0.00000  0.0000  9.650  9.650
 1778  23601                      0.00 23601  53.08823470 -27.71263100  0.00000  0.0000  8.950  8.950
 1779  23603                      0.00 23603  53.12681460 -27.71121500  2.68910  3.0000  8.970  8.970
 1780  2361                       0.00 2361  53.21119080 -27.89364610  2.86860  2.0000  9.920  9.920
 1781  23611                      0.00 23611  53.08599830 -27.71381760  0.00000  0.0000  9.320  9.320
 1782  23615                      0.00 23615  53.16800040 -27.71135360  2.58450  4.0000  9.340  9.340
 1783  23618                      0.00 23618  53.08212170 -27.71374930  0.00000  0.0000  9.760  9.760
 1784  23628                      0.00 23628  53.12901780 -27.71342720  1.76470  3.0000 10.170 10.170
 1785  23631                      0.00 23631  53.10372460 -27.71409140  2.26170  3.0001  9.980  9.980
 1786  23632                      0.00 23632  53.11719030 -27.71340940  1.94400  2.0000  9.450  9.450
 1787  23635                      0.00 23635  52.99851590 -27.71358490  2.35620  2.0000  7.030  7.030
 1788  23638                      0.00 23638  53.12536410 -27.71191630  1.88430  3.0000  9.920  9.920
 1789  2364                       0.00 2364  53.22135970 -27.89338050  0.00000  0.0000  9.950  9.950
 1790  23644                      0.00 23644  53.02885530 -27.71373650  0.00000  0.0000  9.740  9.740
 1791  23647                      0.00 23647  53.11805500 -27.71414990  0.00000  0.0000  9.360  9.360
 1792  2365                       0.00 2365  53.14122250 -27.89318780  2.82920  3.0001  9.430  9.430
 1793  23650                      0.00 23650  53.12365410 -27.71313230  0.00000  0.0000  9.580  9.580
 1794  23655                      0.00 23655  53.15575540 -27.70831590  0.00000  0.0000  9.820  9.820
 1795  2368                       0.00 2368  53.13656660 -27.89320460  0.00000  0.0000  9.650  9.650
 1796  23680                      0.00 23680  53.14880140 -27.71295850  1.82690  2.0001  9.600  9.600
 1797  23689                      0.00 23689  53.04577660 -27.71416880  0.00000  0.0000 10.040 10.040
 1798  23700                      0.00 23700  53.07184230 -27.71423530  0.00000  0.0000  9.720  9.720
 1799  23706                      0.00 23706  53.05230880 -27.71466730  0.00000  0.0000 10.160 10.160
 1800  23711                      0.00 23711  53.12742230 -27.71206610  0.00000  0.0000 11.040 11.040
 1801  23714                      0.00 23714  53.01041150 -27.71407920  2.07820  4.0001 10.060 10.060
 1802  23717                      0.00 23717  53.08149060 -27.71476430  0.00000  0.0000  9.210  9.210
 1803  23718                      0.00 23718  53.15058670 -27.71391430  0.00000  0.0000  9.570  9.570
 1804  23728                      0.00 23728  53.08309520 -27.71378250  0.00000  0.0000  9.600  9.600
 1805  2373                       0.00 2373  53.12459470 -27.89324530  0.00000  0.0000 11.130 11.130
 1806  23736                      0.00 23736  53.11714340 -27.71409740  0.00000  0.0000  9.070  9.070
 1807  23746                      0.00 23746  53.11213250 -27.71459990  0.00000  0.0000  9.570  9.570
 1808  23768                      0.00 23768  53.00990440 -27.71500550  0.00000  0.0000  9.680  9.680
 1809  23786                      0.00 23786  53.08747590 -27.71454440  0.00000  0.0000  9.520  9.520
 1810  23791                      0.00 23791  53.03312520 -27.71339500  0.00000  0.0000 10.080 10.080
 1811  23800                      0.00 23800  53.08439460 -27.71337610  0.00000  0.0000  9.520  9.520
 1812  2381                       0.00 2381  53.20260880 -27.89310380  0.00000  0.0000 10.250 10.250
 1813  23811                      0.00 23811  53.04941250 -27.71526850  2.25110  2.0000  9.690  9.690
 1814  2383                       0.00 2383  53.25498920 -27.89273180  0.00000  0.0000  9.280  9.280
 1815  23842                      0.00 23842  53.13900940 -27.71528690  3.42000  3.0000  9.870  9.870
 1816  23845                      0.00 23845  53.09764890 -27.71528340  2.14470  4.0001 10.940 10.940
 1817  2385                       0.00 2385  53.07782660 -27.89310930  2.00010  2.0001 10.550 10.550
 1818  23864                      0.00 23864  52.99460430 -27.71433510  0.00000  0.0000  9.680  9.680
 1819  23888                      0.00 23888  53.12317010 -27.71557840  0.00000  0.0000 10.390 10.390
 1820  2389                       0.00 2389  53.14156270 -27.89308170  0.00000  0.0000  9.410  9.410
 1821  23893                      0.00 23893  53.03632060 -27.71304350  0.00000  0.0000 10.170 10.170
 1822  23896                      0.00 23896  53.10081420 -27.71598590  2.30270  4.0001 10.900 10.900
 1823  2391                       0.00 2391  53.20717130 -27.89286390  0.00000  0.0000  9.310  9.310
 1824  23913                      0.00 23913  53.16186990 -27.66610650  0.00000  0.0000  9.500  9.500
 1825  23914                      0.00 23914  53.14795360 -27.66763530  2.05330  3.0001  9.780  9.780
 1826  23918                      0.00 23918  53.19793790 -27.71512140  0.00000  0.0000  9.490  9.490
 1827  23925                      0.00 23925  53.10032280 -27.71537120  9.99990  0.0001  9.850  9.850
 1828  23948                      0.00 23948  53.12468380 -27.71626410  2.61800  3.0001 10.110 10.110
 1829  2395                       0.00 2395  53.18651430 -27.89259530  0.00000  0.0000  8.970  8.970
 1830  23957                      0.00 23957  53.10217320 -27.71488320  0.00000  0.0000  9.360  9.360
 1831  2396                       0.00 2396  53.06997760 -27.89266470  0.00000  0.0000 10.060 10.060
 1832  23973                      0.00 23973  53.09610500 -27.71630780  0.00000  0.0000 10.250 10.250
 1833  23988                      0.00 23988  53.09053250 -27.71529660  2.30670  3.0000  9.650  9.650
 1834  240                        0.00 240  53.08923310 -27.93955750  0.00000  0.0000  9.680  9.680
 1835  2400                       0.00 2400  53.12139160 -27.89258580  0.00000  0.0000  6.190  6.190
 1836  24004                      0.00 24004  53.15926370 -27.66823320  1.81120  4.0001  9.790  9.790
 1837  24006                      0.00 24006  53.14058690 -27.67297810  1.85560  2.0001  7.150  7.150
 1838  24008                      0.00 24008  53.14955290 -27.67573120  0.00000  0.0000  9.580  9.580
 1839  24019                      0.00 24019  53.14207560 -27.66819910  0.00000  0.0000  9.690  9.690
 1840  2402                       0.00 2402  53.10214640 -27.89263120  0.00000  0.0000  9.000  9.000
 1841  24020                      0.00 24020  53.11986640 -27.71478640  0.00000  0.0000  9.670  9.670
 1842  24050                      0.00 24050  53.16563950 -27.66573840  3.27060  4.0001  9.610  9.610
 1843  24077                      0.00 24077  53.13293360 -27.66967000  0.00000  0.0000  9.520  9.520
 1844  2408                       0.00 2408  53.19607760 -27.89264280  0.00000  0.0000 10.970 10.970
 1845  24081                      0.00 24081  53.16247550 -27.67113290  0.00000  0.0000  9.440  9.440
 1846  24106                      0.00 24106  53.15877250 -27.71402940  0.00000  0.0000  9.010  9.010
 1847  24114                      0.00 24114  53.14929920 -27.66528050  0.00000  0.0000  9.750  9.750
 1848  24116                      0.00 24116  53.14966190 -27.66589620  1.98470  2.0001  9.870  9.870
 1849  24133                      0.00 24133  53.11917750 -27.67299820  0.00000  0.0000 10.240 10.240
 1850  24135                      0.00 24135  53.12162290 -27.67291830  3.30830  4.0000  9.370  9.370
 1851  24137                      0.00 24137  53.16751860 -27.66721940  0.00000  0.0000 10.280 10.280
 1852  24138                      0.00 24138  53.12328690 -27.66921420  0.00000  0.0000 11.430 11.430
 1853  24146                      0.00 24146  53.13021610 -27.66993220  2.96580  2.0000 10.040 10.040
 1854  2415                       0.00 2415  53.25852700 -27.89308620  0.00000  0.0000 10.180 10.180
 1855  24150                      0.00 24150  53.16799020 -27.66695520  0.00000  0.0000  9.580  9.580
 1856  24162                      0.00 24162  53.14905300 -27.66462800  0.00000  0.0000  9.530  9.530
 1857  24171                      0.00 24171  53.16807330 -27.66872630  1.98800  2.0001  7.500  7.500
 1858  2418                       0.00 2418  53.15982270 -27.89239680  0.00000  0.0000 10.110 10.110
 1859  24206                      0.00 24206  53.16104910 -27.67275950  0.00000  0.0000  9.610  9.610
 1860  24211                      0.00 24211  53.13172240 -27.66901330  3.07620  4.0000  9.830  9.830
 1861  24216                      0.00 24216  53.13850610 -27.67178340  0.00000  0.0000 10.430 10.430
 1862  24218                      0.00 24218  53.16314620 -27.66935720  2.11650  3.0001  9.770  9.770
 1863  24219                      0.00 24219  53.14569850 -27.67111000  0.00000  0.0000  9.210  9.210
 1864  24220                      0.00 24220  53.15144890 -27.67191350  0.00000  0.0000  9.010  9.010
 1865  24222                      0.00 24222  53.12444620 -27.67029380  0.00000  0.0000  9.660  9.660
