#ID RA DEC Imag Zmag Jmag Hmag z
12516 53.0283434 -27.7975798 24.3517753381 24.202851378 23.1335836192 22.8113685997 1.858
12517 53.214997 -27.7976921 24.9895425418 25.0000599728 24.7786243047 24.1898165158 2.579
12519 53.0196355 -27.797011 25.5675210487 25.735079693 25.209762229 24.4989475614 2.482
12523 53.0193787 -27.7969544 25.6754592608 25.5442690677 24.8834367038 24.4134958515 2.256
12526 53.1083396 -27.7976454 24.8672091614 24.6392825914 23.5208400506 23.0791427476 1.897
12529 53.1403058 -27.7975256 25.4773548195 25.3273522094 23.0232124463 22.6420491597 1.76
12530 53.0295241 -27.7968779 25.399678648 25.3572470479 25.0754812421 24.9726886724 2.5584
12537 53.0568179 -27.7982999 24.1751442387 24.0702498084 22.4589364094 22.0599973138 1.742
12543 53.0565492 -27.797 25.0405560241 25.0308124001 24.3484160804 24.1191392477 1.855
12550 53.0851425 -27.7969524 24.7268310262 24.7546303306 23.9592637879 23.606863202 2.022
12566 53.0298818 -27.7967246 25.3737823885 25.392593582 25.1985419425 24.9920361945 2.64
12567 53.1629988 -27.7976578 26.3003745556 25.8133209046 23.6465518007 23.1131363453 1.98
12591 53.098135 -27.7965458 25.5123965957 25.5448418696 24.9561211501 24.5318065473 2.304
12596 53.1704262 -27.7972979 26.1729798261 26.2105579471 25.2414920029 24.9633421485 1.95
12616 53.1688136 -27.7969441 25.620721278 25.7024647512 25.2146816106 24.7389074991 1.534
12623 53.1108037 -27.7972874 24.77775888 24.6358366806 23.8890890722 23.5109009156 2.1621
12624 53.1668951 -27.7987375 23.1935013565 23.1113021846 21.9735013536 21.6433355002 1.998
12633 53.2311505 -27.7960596 24.9262793315 25.1387514832 24.500377306 24.1559707542 1.916
12659 53.0704163 -27.7960151 25.1727416465 25.1112326956 24.2926613452 24.1053438473 1.558
12668 53.1737646 -27.7963384 25.1994435035 25.2636309764 24.8315699944 24.5582460087 3.139
12670 53.1485141 -27.7969021 23.4479226017 23.4670926251 22.8294402188 23.0238662898 1.7651
12672 53.0262486 -27.796537 23.729414715 23.7714626249 23.4100641661 23.0302120337 1.915
12693 53.0668413 -27.7955296 25.6172732512 25.615532249 25.1628575742 24.7873609569 2.202
12699 53.1993581 -27.7956105 25.4716052223 25.534812266 24.5263587896 24.3987004642 1.576
12702 53.137771 -27.7955464 25.4568117976 25.4123046153 25.2717853388 24.9859234572 3.413
12715 53.217541 -27.7954051 25.6341411933 25.7245086588 25.6082241921 24.992119316 1.913
12743 53.1696872 -27.7970172 25.0120007933 24.9327275788 23.7079166508 23.3208355145 2.036
12751 53.1588038 -27.7971557 25.2805201284 24.8831842532 22.6445776879 22.1776407872 1.9213
12752 53.124235 -27.7953628 26.9359441218 26.9083300478 25.6593354832 24.4176854417 2.59
12770 53.1405865 -27.7956178 24.4083838041 24.3601163923 23.6296703344 23.2612217465 1.909
12796 53.1433355 -27.7952658 25.1324731543 25.2239517199 24.7289117303 24.5321330009 2.11
12799 53.1746137 -27.7953789 25.2521636279 25.2634823104 24.8910051882 24.5174928844 2.763
12805 53.1024304 -27.7953184 25.9761445344 25.6689555156 25.3928640753 24.8312499588 2.839
12809 53.1526912 -27.7956332 25.2073886935 25.1866513079 24.3807836721 24.2774439778 1.73
12831 53.0986317 -27.7951255 26.4433926536 26.1445162299 25.3512093055 24.8605061285 1.991
12832 53.1270635 -27.7950472 25.6066858476 25.6562224476 25.33831441 24.8976874977 1.984
12839 53.1674766 -27.7951916 24.6520257456 24.6285356306 23.931910554 23.9373829856 1.7563
12855 53.1807048 -27.7954255 24.5524642863 24.5026332623 23.650272055 23.523523324 1.61
12858 53.1516176 -27.796432 23.3117218866 23.1930313445 22.390707707 22.3270827568 1.7672
12867 53.066881 -27.7946278 25.9053519207 25.980230475 25.1274307657 24.9481265035 1.763
12878 53.2161338 -27.7945569 25.9821573002 25.9976437881 25.4437056894 24.8960178159 2.33
12893 53.1422421 -27.7954037 24.4877298495 24.539660826 23.5580638641 23.2572441684 2.0156
12896 53.0817483 -27.7946464 25.1185458018 25.079775685 24.57003949 24.3804709583 1.82
12903 53.0429054 -27.7943328 25.6383913705 25.8145106347 24.904233211 24.6663201904 1.91
12910 53.2103046 -27.7946273 25.4608135363 25.2680851361 24.2989003856 23.9451919859 2.184
12912 53.0400117 -27.7944199 25.3149437525 25.2112397004 24.5860702481 24.164068596 2.019
12938 53.1264602 -27.7942919 24.701103224 24.6956354713 24.3112206379 24.0137593593 2.729
12988 53.0581816 -27.7938499 24.5125208633 24.4657331403 23.9606463778 23.6355264851 1.621
12999 53.1271236 -27.7938564 25.3220531313 25.2497822382 24.4095063564 24.3140277266 1.584
13004 53.0449351 -27.7939832 25.1678023234 25.1848806641 24.6535243375 24.492312067 1.784
13012 53.1723848 -27.793924 25.3468212535 25.2516130326 25.3714811079 24.9276772621 2.862
13025 53.2313685 -27.7934652 25.6325978428 25.4550642431 24.822426072 24.7687532013 1.516
13047 53.0257728 -27.7937863 24.2725210668 24.2347234226 23.9426843698 23.5420256686 2.8024
13051 53.0665799 -27.7935843 24.9756788545 24.9154202109 24.4671344256 24.0724148779 2.127
13061 53.0947575 -27.793658 23.9654849389 23.9273726551 23.7335888944 23.2331804576 2.863
13064 53.2243331 -27.7932934 25.1756802028 25.3543586663 24.4210207219 24.3266714047 1.501
13066 53.1650674 -27.793659 25.1373931284 25.2520957312 24.7262405908 24.2155029546 2.341
13073 53.152572 -27.7938433 24.8253908085 24.9072600681 24.7030032163 24.2174443777 3.175
13080 53.2245171 -27.7931111 25.7678795537 25.909345314 24.9677310041 24.8625435231 1.69
13093 53.0668333 -27.7934858 25.2707679644 25.1859199907 24.2446476896 23.9525286754 1.825
13094 53.0699101 -27.7930757 25.8816951771 25.8747590865 25.0946004313 24.8522327447 1.694
13115 53.2286087 -27.7928647 25.616555409 25.6840890216 24.4152482754 24.1941668828 1.764
13131 53.2345637 -27.7925782 25.7257740959 25.8056695172 25.273853738 24.9633797333 2.568
13133 53.0544838 -27.792986 27.0326967531 26.838483144 24.5368503148 24.0508687109 1.704
13137 53.121595 -27.7928059 26.2833622061 26.2827577844 25.6376325341 24.9376236076 2.982
13150 53.0891263 -27.792756 25.564076758 25.4778051465 25.3646147558 24.4826468396 1.666
13152 53.1741361 -27.7940052 26.0983266652 26.5208221825 24.8301906739 24.1612019266 2.615
13162 53.0996852 -27.7942891 23.5533750129 23.4047806671 22.6185324604 22.236432171 2.228
13165 53.0904067 -27.792822 25.0980774043 25.0620749546 24.1797591622 23.8113756218 2.232
13168 53.0223028 -27.7927568 26.651083415 26.4965208363 24.5634864167 23.1486091088 2.545
13183 53.1679399 -27.7927261 25.1655291209 25.1248646475 25.1236039646 24.670864308 2.958
13190 53.2286505 -27.7923339 24.7580206197 24.9324605946 24.8621641833 24.4783954987 3.438
13218 53.208715 -27.7924326 27.5204208306 27.6628506256 25.1525428877 24.4677221864 2.052
13224 53.0408098 -27.7921631 25.5446788866 25.4382878037 25.1482392912 24.8918548106 2.723
13252 53.0391547 -27.7920767 25.203010384 25.1820126065 24.8181357157 24.8305078393 1.812
13257 53.0912768 -27.7921996 25.1114149242 25.1003480144 24.5399250518 24.3774195473 1.849
13271 53.15126 -27.7924061 25.0471288004 24.9607144416 24.3634804896 23.9701911018 1.841
13278 53.0833303 -27.7922224 25.3494750606 25.4463052636 24.8642258051 24.2859249125 2.311
13295 53.043698 -27.7923478 24.3123533964 24.3601960134 23.5439168279 23.2624824455 2.031
13308 53.2112074 -27.7922827 23.4675591068 23.3561124881 23.2152119415 22.9541960632 2.1579
13317 53.0608136 -27.7914416 25.6632008141 25.70275605 25.4911768769 24.9907189745 2.422
13340 53.0808716 -27.79122 24.6680655085 24.6695908309 24.5171247986 24.2127247435 3.274
13360 53.2359424 -27.7908575 25.8246891085 26.1433841468 24.920341452 24.6003133904 1.748
13373 53.1331413 -27.7910132 26.4498972127 26.4146549256 25.456702493 24.9335092362 2.278
13394 53.0704694 -27.7909185 25.4294671574 25.4382967588 25.2788873839 24.8968387392 3.264
13397 53.1740405 -27.7910126 25.3620948549 25.4496438176 25.3143643852 24.7488893633 2.853
13401 53.1811503 -27.7909337 26.8729490822 26.8013095953 25.8490628457 24.6419005607 2.79
13414 53.1606476 -27.7917475 24.5740619085 24.5646052218 24.0574810697 23.5304228751 2.671
13436 53.0605968 -27.7907126 25.1250156253 25.0419631285 24.3475024654 24.2335108317 1.733
13452 53.0797064 -27.7907046 25.7705517179 25.6672292174 24.9611702248 24.6642549665 1.911
13483 53.0481668 -27.790347 25.3425820487 25.3905905957 24.8605376868 24.7181971718 1.811
13486 53.0881524 -27.7905784 25.7266263268 25.561009272 24.5417862393 24.1190303115 2.157
13506 53.1368873 -27.7906609 25.3107871551 25.2129629299 24.5095017189 24.4859571212 1.666
13508 53.1540401 -27.7908903 25.4966249391 25.3841137471 23.6176082049 23.111412462 1.773
13552 53.1604174 -27.7903692 23.9374133278 23.9291054625 23.3110589534 23.3539829356 1.604
13573 53.0241422 -27.7893876 25.1937414539 25.1490108284 24.7569969223 24.585414818 1.874
13583 53.0485706 -27.7899608 24.6871219147 24.6548900737 23.9694871166 23.7172811899 1.914
13586 53.1250836 -27.7907759 23.8285413705 23.6588547207 21.6701895195 21.1881215245 1.553
13587 53.1902054 -27.7898511 25.3726606425 25.3790354085 24.6153793808 24.2038491911 2.607
13649 53.149936 -27.7904637 25.1682212233 25.1602792329 24.3168293405 23.7194028364 2.547
13654 53.0881668 -27.7894407 24.7424093566 24.7255064814 24.1812577592 24.0229771351 1.977
13662 53.0978624 -27.7895752 25.2300590079 25.1119883154 24.1973918738 23.9637000438 1.588
13679 53.0627819 -27.7892429 24.889561814 24.9212505076 24.0353011439 23.9789047104 1.604
13703 53.0564414 -27.7889605 25.0238695722 25.0228582306 25.0022422615 24.8871873984 3.455
13713 53.0228998 -27.788961 25.8361065522 25.5288824802 24.2432035197 23.8538521077 1.95
13717 53.0230051 -27.7887708 26.1530879327 25.9149775254 24.737140844 24.3242518589 2.037
13721 53.1915349 -27.7891755 25.48687923 25.3872661709 24.9580096449 24.7583030238 1.895
13725 53.0449781 -27.7888449 25.3855373898 25.3743479179 24.5827848295 24.0195172008 2.421
13751 53.0287588 -27.7894815 23.8323704493 23.8666006245 22.8122692586 22.4803117658 1.931
13788 53.0293794 -27.788739 23.5390549242 23.5649638604 23.032626923 22.8618736505 1.846
13800 53.2260288 -27.7882101 25.1840371646 25.389763887 24.8591709988 24.7589303194 1.944
13811 53.2011498 -27.7881449 25.5557230507 25.6049669471 25.1459621698 24.8160132859 2.614
13839 53.0444812 -27.7881484 25.938392067 25.6747909852 23.9594266241 23.4189507749 1.685
13845 53.0188352 -27.7876986 25.9039896676 25.8864409453 25.4980006983 24.7778246768 2.406
13849 53.1242079 -27.7887464 24.0008608714 23.9869404622 23.0638404896 22.9408474938 1.609
13854 53.1522822 -27.7879766 25.5100501546 25.5388326442 25.3806392114 24.990707115 2.326
13871 53.1738666 -27.7884913 25.558830652 25.4560059347 24.3559097659 24.1771184604 1.559
13888 53.0937254 -27.7876273 25.2368961649 25.3139889605 24.5103795309 24.2647816975 1.86
13917 53.1002161 -27.7875042 25.8722320341 25.8453042984 24.9321346818 24.7417891737 1.846
13921 53.043092 -27.7873114 26.338580607 26.2298323397 25.014971006 24.903800709 1.552
13940 53.2152645 -27.7876026 25.930479312 25.8972995877 25.052316029 24.0828492334 2.668
13945 53.227687 -27.7870875 25.6700746486 25.5553539274 24.6025195679 24.552387061 1.621
13967 53.0921347 -27.7871289 24.6749131483 24.7160678112 24.2438307301 24.004112383 2.053
13972 53.2065938 -27.7874511 26.4171879056 26.3851192828 24.3246804291 23.6924355478 1.788
13975 53.1655341 -27.7881268 24.3599737525 24.3957722842 24.431933462 23.9668766334 2.903
13994 53.1772202 -27.7873143 26.0673988472 26.0283699909 25.6200699681 24.94680736 3.006
14010 53.0991083 -27.7869836 25.2819459505 25.2888067181 24.9549328246 24.5527633383 2.23
14020 53.0858345 -27.7874959 23.8310654165 23.8579074319 22.9127812306 22.7633679658 1.502
14037 53.1808219 -27.7873277 25.1617081894 25.1408024203 24.4712352369 24.2447908699 1.7
14040 53.1479843 -27.7876864 24.7563683531 24.7625599389 23.9579974815 23.7500979927 1.8827
14042 53.1492899 -27.7885251 23.6412775002 23.5771534501 22.7152283716 22.4636081611 1.9057
14050 53.0797728 -27.7867355 24.9808493019 25.0444650052 24.9732224466 24.4547358823 2.69
14052 53.2269011 -27.7864247 25.7235882076 25.7919644689 24.9817163825 24.9512212352 1.612
14066 53.119568 -27.7866931 25.6433665235 25.7848496853 24.798833676 24.4621539965 1.898
14080 53.0218294 -27.7867025 24.5970135384 24.4831130157 24.5624826753 24.2149005988 3.423
14091 53.1831289 -27.7871529 24.9134358534 24.8924911098 24.1503940483 24.0693750895 1.59
14096 53.0816285 -27.7864639 24.5939293951 24.6785500424 24.5292992381 24.3246467152 2.552
14103 53.0935932 -27.7864834 25.4277497291 25.4769835562 24.9155004353 24.5732400839 1.961
14111 53.11943 -27.7864082 24.9998087972 24.9834702948 24.3728030683 24.2087928973 1.802
14114 53.117946 -27.7865419 24.9064120264 24.8248129907 24.5187111412 23.9207489041 2.323
14147 53.106935 -27.7864121 24.4009594888 24.4918025998 23.7705563584 23.4246822218 2.256
14149 53.0809123 -27.7859921 25.8295382551 25.7856386034 25.4890024685 24.9507953291 2.547
14156 53.0621373 -27.786478 25.0430048766 25.1630486775 24.5164656234 24.2382729668 1.7787
14191 53.1737242 -27.7871105 25.0002214734 24.8803334909 24.2608917285 24.0405603118 1.647
14195 53.0735026 -27.7867491 23.0585304955 23.0668252676 22.7879253057 22.4116122292 2.518
14196 53.1922316 -27.7860119 24.670912893 24.7175998842 24.2170066732 23.8623764144 2.4579
14198 53.2126632 -27.7859432 24.5273083864 24.507087116 24.2605905154 24.0816831849 2.0848
14220 53.2198068 -27.7857619 24.7215725957 24.6032870837 24.538936981 24.0394289081 2.887
14257 53.1367862 -27.7860909 25.3856141661 25.3496318545 25.1827660656 24.7448747234 2.674
14258 53.1317111 -27.7855577 25.8390752996 25.846053664 24.2764238234 23.9721723506 1.631
14262 53.0562329 -27.7856069 25.0977468746 25.1355112216 24.4109533321 24.1829613036 1.852
14263 53.1616646 -27.7874301 24.1059277476 23.9615043537 22.8033751994 22.4753747882 1.8361
14309 53.1917166 -27.7851032 25.4118194697 25.5606233127 25.37228558 24.6295215779 2.978
14329 53.0565042 -27.7854489 23.9737260252 23.9199247369 23.7323414674 23.4460055021 2.659
14332 53.2055306 -27.7855083 25.3798115569 25.4442953414 24.853886045 24.5436191961 2.237
14354 53.0312319 -27.7852195 24.5791926654 24.5429947798 24.40333196 24.0984461513 3.4313
14362 53.2023117 -27.7854286 25.4890728455 25.4267746231 22.9779351726 22.4900580003 1.577
14378 53.1786763 -27.7849564 25.5750721607 25.5723837769 25.0002095096 24.7104808496 2.252
14409 53.2142319 -27.7853538 25.5454199158 25.7069284745 23.579147249 23.0416508682 1.589
14424 53.1921752 -27.7845449 25.3969338915 25.3726648574 24.4256605259 24.1928124511 1.544
14447 53.0720176 -27.7856684 23.494298603 23.3829285662 22.6622393248 22.3696383603 2.25
14456 53.1490505 -27.7850583 25.1542960004 25.1739378762 24.4994886812 24.1784576525 2.063
14464 53.0861159 -27.7857275 24.0903699507 24.0544239181 23.4395068844 22.9759956863 2.241
14467 53.0838263 -27.7847167 24.8995641933 24.927442284 24.826957809 24.589773399 2.394
14479 53.1458986 -27.7846948 25.806882325 25.7619031867 25.029496479 24.915641534 1.546
14505 53.0738287 -27.7841516 23.7840059926 23.7710286795 23.2559175411 23.4397342489 1.607
14521 53.0595522 -27.7845284 24.7231101445 24.7395777945 24.1041940231 23.6818867118 2.669
14524 53.1297986 -27.7840843 24.9432823224 24.9694537289 24.0870628252 24.0022772141 1.621
14533 53.1669704 -27.7847073 24.7337612088 24.6803040089 23.7212246963 23.6308390403 1.57
14541 53.2273854 -27.7836168 25.046523102 25.2014108573 25.1238687207 24.7122619724 2.962
14561 53.2083688 -27.7837736 24.7585711364 24.7305740362 24.2739649537 23.805766581 2.689
14586 53.1771584 -27.7840872 25.2715357059 25.2912362534 24.755281763 24.5542380173 2.039
14587 53.1784856 -27.7840349 24.6563032868 24.3379418247 23.9484158395 23.7457281054 3.193
14598 53.186026 -27.7839912 25.5733163485 25.4231654949 24.8047507129 24.4133477662 2.472
14602 53.0610872 -27.7840825 24.0888094376 24.0036249309 22.7877109109 22.547325569 1.613
14604 53.1019475 -27.7836744 25.371274821 25.605640599 24.6208467117 24.4235113385 1.521
14611 53.0758793 -27.7832983 25.0134924533 25.083780264 24.2567954355 24.7381647779 1.702
14633 53.2171656 -27.7836147 24.65150715 24.6776030107 24.563404403 24.2979240992 2.5678
14639 53.0331376 -27.7831508 25.7605106103 25.8439567423 25.5855388783 24.9313203277 1.903
14656 53.0893809 -27.7833156 25.886400353 25.8051546408 25.0258644609 24.777466498 1.736
14658 53.1062909 -27.7831915 25.6859042256 25.5704300029 24.8053554421 24.4324475039 2.271
14670 53.1822427 -27.7833118 25.199051897 25.1289686384 24.8414218941 24.5838727498 2.101
14672 53.2277043 -27.7830589 24.7644238394 24.915766048 24.2658654829 23.5536906568 2.948
14678 53.1842086 -27.7835066 25.6011938773 25.5178079151 24.5990187026 24.2682344215 1.881
14686 53.0924257 -27.7832517 25.8924245853 25.5148153801 23.2593364475 22.7654051023 1.686
14701 53.0270369 -27.7832005 25.2440986072 25.2487476608 24.0554996454 23.8444137918 1.533
14704 53.0622478 -27.7832656 23.8465201936 23.8072408866 23.0288970818 23.1029797608 1.623
14707 53.11842 -27.7833761 24.3582867173 24.3020137483 23.3156953312 22.9783718026 1.818
14716 53.2163161 -27.7827106 24.6119142601 24.5483552266 23.6545159353 24.1172530084 1.649
14735 53.2341275 -27.7825966 24.6304062926 24.4911717165 23.7152918975 23.4058201597 1.9
14772 53.0877519 -27.7823249 25.7126954689 25.7322643681 25.4550869797 24.8077627017 1.848
14781 53.0333278 -27.7825748 24.9697794073 25.0420252944 24.2055339142 23.5409019118 2.619
14789 53.0668145 -27.7822574 26.2673519338 26.1525950589 25.0690250521 24.6004127273 2.034
14792 53.1298652 -27.7822552 25.0218874959 25.0354585308 24.5998623494 24.238191425 2.28
14799 53.0899093 -27.7824698 24.7611599106 24.7494613837 23.8071711108 23.5509240066 1.938
14837 53.200552 -27.7820897 25.4933980439 25.7479380403 25.1526736706 24.6941475967 2.845
14851 53.2326964 -27.7816868 25.3399450161 25.4594247177 25.0444058147 24.5411060462 1.945
14854 53.0208609 -27.7819106 26.2922233298 26.2470098775 24.8868586275 24.0903414871 2.477
14862 53.215103 -27.7818563 25.4967950417 25.6261587851 24.5435661657 24.2666596279 1.862
14875 53.0907388 -27.7824028 26.1115978865 26.2441092048 24.1530801227 23.5839084052 1.896
14876 53.1187902 -27.7828182 25.0057057964 24.9596276805 23.7517732125 22.9886131316 2.3091
14908 53.2131802 -27.7820278 23.9908030801 23.9815244124 23.8352000037 23.3565731258 2.8184
14932 53.0215553 -27.7814989 24.5503890363 24.567821947 24.3752610655 23.8268957612 2.94
14936 53.0864065 -27.7813037 25.5214369482 25.4639678121 25.3704122088 24.9953451855 2.841
14947 53.1614335 -27.7817072 25.7608962535 25.8457017236 25.2053996485 24.547113121 2.648
14949 53.0889221 -27.7819574 23.8095160389 23.8211052084 23.715209471 22.969308353 1.9403
14954 53.2238923 -27.7811407 25.4426711965 25.4257295729 24.9607173257 24.5877422628 1.688
14969 53.1468878 -27.781772 24.913101799 24.8216189105 24.2349953706 24.1420022756 1.553
15011 53.1817296 -27.7829921 23.7605892892 23.7169509167 22.8825175673 22.580835042 1.57
15012 53.1743179 -27.7825209 24.1404308481 24.1298549478 23.0387491436 22.7568436304 1.994
15015 53.1490227 -27.7819584 24.8205030719 24.748357963 23.6983255752 23.4373067528 1.818
15016 53.1736781 -27.7820628 26.6415546142 26.2878571649 24.1479424124 23.6352286723 1.941
15037 53.0934038 -27.7808694 25.0413478784 25.1388092509 24.7791951311 24.3838632149 2.337
15043 53.2114287 -27.7806853 25.7517561016 25.8781913782 25.0186731785 24.77285243 1.911
15058 53.229635 -27.7805284 24.7288628089 24.5350657654 24.0429901413 23.8356296782 1.839
15060 53.1340314 -27.7809579 26.4094565676 26.4375178464 24.971295679 23.9480866676 2.577
15079 53.1301532 -27.7808609 24.7632089347 24.8603010215 24.0148703486 23.7949796066 1.788
15082 53.1215998 -27.7805272 25.5599169114 25.5930773676 24.5888413073 24.4547612191 1.774
15086 53.153464 -27.7809793 25.4694926611 25.5656766921 24.9891812743 24.4885211481 1.849
15118 53.0567877 -27.7804333 25.2697745451 25.2689544129 24.0442256979 23.8436404056 1.9684
15133 53.0512222 -27.7803567 25.7504540661 25.8639236449 24.9512126583 24.9322611019 1.669
15139 53.1979638 -27.7800636 25.8294227 25.779784702 25.1910674145 24.9376461951 1.91
15163 53.190398 -27.7799557 25.7127934791 25.6951848753 24.7243204107 24.4378418703 2.015
15165 53.1016629 -27.7798875 25.3581533248 25.2717814979 24.4634703919 24.3160008382 1.664
15194 53.1173514 -27.7801034 24.5734096479 24.5836628226 23.6593156499 23.2801588495 1.9092
15206 53.1990031 -27.7795449 25.2284044005 25.2115412499 25.3159113855 24.9533389526 2.804
15208 53.1987101 -27.7796438 25.7307978861 25.829403442 25.3716916451 24.8302980905 3.021
15209 53.1009473 -27.7795893 25.2033168686 25.1727907326 24.330667571 24.1345288596 1.719
15218 53.1428326 -27.7799186 25.0211737356 24.9732224466 24.5992998454 24.341996079 2.716
15220 53.1332331 -27.7797913 25.0347604968 25.1098983892 25.1319158581 24.9467020116 3.484
15233 53.0521675 -27.7793444 25.5611596829 25.4552006696 25.3381592418 24.9196664079 2.559
15237 53.1305172 -27.7796859 25.0935829754 25.0791096888 24.1164376706 23.7217036718 2.1336
15242 53.0226972 -27.7796667 24.8004548499 24.7605936882 24.3465961713 24.3569611359 2.071
15261 53.0202971 -27.7798292 24.2523840427 24.0012469635 22.5477317122 22.0162472641 1.974
15267 53.1528663 -27.7801208 25.2458710791 25.3832323657 24.4842207543 24.2918105769 1.858
15271 53.1453835 -27.7797453 25.7509734986 25.9782923375 24.9459819301 24.8279093041 1.546
15290 53.2216788 -27.7790585 24.1250046967 24.218385822 23.6222219406 23.9082612302 1.676
15293 53.1545185 -27.7797185 24.4042592527 24.4627463592 23.813659464 23.624140307 1.849
15297 53.1820312 -27.7795452 24.3885423872 24.394278627 23.8874350177 23.6283845183 2.4677
15298 53.1449278 -27.7794791 26.204120811 26.0998326037 25.5665128154 24.9573309034 2.632
15308 53.1112786 -27.7788948 25.5958900233 25.7592401622 24.8483692028 24.8737142267 1.684
15365 53.1997219 -27.7786816 25.0137316726 25.087657019 24.6277458189 24.0746926657 2.931
15377 53.0222839 -27.7789003 25.8056004342 25.843130808 24.1655553831 22.8359892127 2.66
15379 53.0881032 -27.7789039 26.5103767045 26.3556537624 25.001807849 24.5089765137 1.762
15381 53.1805148 -27.779666 26.0586504058 26.3970832908 24.8156019137 23.769872339 2.592
15392 53.0543615 -27.7784856 25.9189507749 25.7232272309 25.3388290737 24.6989549688 2.49
15397 53.0384681 -27.7787308 23.8073904212 23.7704599915 23.397490943 22.9876896015 1.8949
15401 53.1129775 -27.7786921 24.6696084772 24.7205595597 24.6296533887 24.0120293977 2.223
15402 53.0282102 -27.7788137 25.3115199857 25.0787205758 23.2595410819 22.7443757164 1.691
15417 53.1053754 -27.7782625 24.8826285317 24.9851414996 24.2780266948 24.1276701218 1.834
15419 53.1284578 -27.77838 25.1791415247 25.1035177617 24.4088816091 24.1052166119 1.698
15430 53.0403404 -27.7784914 24.4886406395 24.5412451865 24.2577988141 23.7689866445 2.3528
15432 53.1461483 -27.779882 25.8026966483 25.8138080301 24.331063153 23.2818410386 2.62
15440 53.214195 -27.7779045 25.9881218199 25.7524077053 25.5022334455 24.8852404782 1.878
15451 53.1464198 -27.7783141 25.5737068472 25.6169512191 25.3776287288 24.7010373748 1.865
15482 53.1801971 -27.7790004 25.4131180483 26.1558937898 25.1732536539 24.5569726581 2.83
15485 53.1885272 -27.7788307 25.5342838605 25.6219296185 25.2162241839 24.8755232391 2.77
15497 53.2274619 -27.7777111 24.5959659664 24.6890357512 23.9278069901 23.582173186 1.89
15517 53.1556467 -27.779298 23.296488713 23.2790122807 22.250475621 22.0076893134 1.8463
15518 53.144492 -27.7790288 24.9704426975 24.7715796012 23.4801124666 22.9907538646 1.55
15521 53.2247959 -27.7775874 24.7544585893 24.8717540943 24.7514004237 24.3168675943 2.913
15526 53.0747665 -27.7776806 27.0375571439 27.3775409497 24.5866422861 23.9935333367 1.856
15537 53.1979579 -27.7774504 25.8054308856 25.791183337 24.9387450799 24.8840546497 1.51
15547 53.1453477 -27.7788371 25.4217798785 25.4795339078 25.1549235377 24.8932958175 3.318
15554 53.1027225 -27.7776059 26.0282543423 25.5547306932 23.3713042512 22.936668143 1.635
15555 53.1999385 -27.7776111 23.6039992035 23.6407129971 23.5447540531 23.0217076812 2.8281
15558 53.1135923 -27.7774542 24.480648823 24.4448024979 23.8119761673 23.505799111 1.8849
15565 53.1492089 -27.778801 24.5016936556 24.487345606 23.4231695371 23.188770891 1.8502
15576 53.0714057 -27.7770086 25.7384276043 25.6192444782 24.7247844719 24.8698081039 1.643
15577 53.0946384 -27.7771718 24.9114275547 24.9478158049 24.9147150446 24.4855250964 2.989
15586 53.053621 -27.7780356 26.7696665107 26.6973518949 23.960153951 23.2483013709 1.909
15591 53.1582871 -27.7774498 24.8258441144 24.795957828 24.2389062355 24.3244653203 1.547
15592 53.087077 -27.7771646 25.7379082376 25.7534965766 25.0955567956 24.910165993 1.673
15614 53.148896 -27.7775046 25.8410654724 25.7558755477 24.3803915265 23.8712430549 1.905
15618 53.2229026 -27.7770822 24.4785009322 24.3754965725 23.0923340591 22.7892672091 1.616
15619 53.2275434 -27.7766761 24.9272632871 24.8437163278 24.4271839012 24.700410872 1.636
15622 53.2050479 -27.7768663 24.8961672756 24.9687067823 24.6190240145 23.9280353641 2.8115
15639 53.1813641 -27.7775007 27.0033162634 26.3333094115 25.7360158325 24.7179665199 3.068
15656 53.0739969 -27.7777951 23.8551119102 23.8207619852 22.7099109741 22.5269245886 1.9562
15669 53.1834489 -27.7765837 27.635595922 27.597812318 25.6524745508 24.8418690188 3.103
15680 53.1034072 -27.7766084 24.6021525966 24.6074848161 24.0515313832 23.942761163 1.784
15710 53.066979 -27.7760121 25.5501050292 25.42539767 24.9798420069 24.3720447836 3.409
15715 53.0600195 -27.7761361 25.659538579 25.6666378171 24.8591237212 24.6005265621 1.837
15721 53.0591512 -27.776238 26.1175328702 26.1787118349 24.965078188 24.0643082439 2.525
15737 53.0990924 -27.7760688 25.06644375 25.1813056089 24.4303078563 24.6597514847 1.752
15740 53.1036795 -27.7767974 24.3471336288 24.3892543544 23.8222264872 23.7127669923 1.714
15750 53.1727984 -27.7763584 25.4614217035 25.547324209 24.7273403602 24.2732465981 2.528
15760 53.0637322 -27.7766133 24.9390899465 25.0528464778 24.6754319593 24.0041303082 2.922
15766 53.1833664 -27.77611 24.7012281214 24.6368207225 23.9293084543 23.9995939289 1.605
15768 53.1833576 -27.7763826 24.3723802425 24.3046993763 23.9521868624 23.6001538116 2.688
15769 53.1474364 -27.7776061 24.5363468334 24.5699086841 23.1112181712 22.7076964168 1.825
15778 53.1304511 -27.7758809 24.1019987131 24.0748686669 23.9468061168 23.5027901613 3.085
15788 53.0575851 -27.7758671 25.9938279616 25.857033959 24.5716063603 23.9322829519 2.184
15789 53.1538187 -27.7763367 24.7791219315 24.7789853053 23.8530407778 23.8425585896 1.546
