#ID ICD_VJ ICD_VJ_ERR ston_V PR alpha_VJ
8014 0.196983893057 0.00667882704414 12.3646869301 8 5.29953610261
8277 0.0504690373374 0.00697301022792 21.1015536745 9 1.93130762652
4326 0.028844870696 0.00104655150435 46.8981158893 10 1.51207336642
25561 0.016620521953 0.00634581066216 18.0480306347 10 2.00176110643
3209 0.016199465477 0.00455682095611 34.2051201878 14 1.26275108204
7063 0.0881628396172 0.0134636826876 5.70989644186 9 1.67848634223
12796 0.0160802391067 0.000174645842585 159.526275228 10 1.30020891118
22623 0.0181150276022 0.000833016477699 31.5690303041 10 2.71669534109
8682 0.0541670833239 0.00538142882683 13.9381302186 11 2.21419519584
5904 0.0803036409144 0.000337912483579 78.298879133 15 1.33498022809
11557 0.0385080144991 0.00507815557539 12.6616873823 10 3.8858631999
14050 0.116472508431 0.00744544152764 24.0180571503 12 1.0313230643
22666 0.0520508092957 0.00397445685717 29.2837312139 9 1.39825207086
12751 0.0156892591152 9.23519412291e-05 74.808867826 6 25.6663997188
16217 0.0557919655837 0.00355291486377 36.9614646002 6 0.931327017076
26210 0.119714756946 0.00644414378792 12.693538361 14 2.71356180806
23918 0.0105683349591 0.00247696555957 21.7138278525 6 1.7061831608
15417 0.0165563807191 0.000716946099123 42.2729825315 8 1.60410444338
6459 -0.00271288592992 0.00428655760958 17.3798667209 8 1.71384548533
22808 0.0148059417285 0.0026234033002 27.6284076254 7 1.3207803759
5323 0.0162940115489 0.00181693034239 23.6993711659 7 1.62277868568
14561 0.0247044785561 0.00120584571484 37.9670411311 9 1.83440739438
1266 0.063304083021 0.00106785599648 55.6684648367 8 3.0127255119
3989 0.0428437661615 0.00816130068693 16.6045051967 9 2.15543376517
16671 0.877535170699 0.044623653786 3.15738058427 9 0.658528691028
13945 0.086675740989 0.00237180636974 19.9419423997 6 2.49083107364
18406 0.0579224747317 0.00152071515639 27.2967275769 12 3.37927541767
7915 0.0198099221361 0.000837546372337 69.4341775671 7 1.0347064535
25806 0.040101064358 0.000967794205826 43.0370701777 8 1.47226526218
23864 0.213866615628 0.00888199933035 19.0600109896 10 1.13588749798
2774 0.135119141349 0.0211618157143 20.3909111845 9 1.05408530413
6307 0.0322178939997 0.0160214191985 15.2746733268 14 1.07705493969
12122 0.029448039187 7.57030463318e-08 3225.82118214 5 2.40613103529
2368 0.0307491076006 0.00441353225053 41.7804739535 9 1.67898593137
18312 0.0659492217696 0.0128012360104 12.7050420498 14 1.75155898999
23394 0.0429446552822 0.00169199802804 41.0985833878 14 1.27111366058
188 -0.0304873559933 0.014991408284 20.2339123787 7 1.627924238
10861 0.0462584186868 0.00591377163078 18.5246763682 13 1.16857702385
21561 0.0904766468169 0.00616130840086 14.2352116923 13 2.28484602359
11142 0.0583875902629 0.0015571125113 44.3840756313 21 2.15729875346
8418 0.0186141030199 0.00419411001763 12.4151769724 7 3.31644716528
11369 0.0450384965395 0.0015783273197 20.6238029509 9 1.86531881663
4530 0.0252443517635 0.00267919023071 38.7061948817 7 1.01309166347
3030 0.0259289726269 0.00212799227073 16.8653488339 7 46.5445114596
5804 0.0627114730951 0.00226653045876 27.4392682933 13 1.93010007586
7645 0.0386836683056 0.00203837392111 35.5436937697 11 1.27172042621
6442 0.230802177673 0.0131654864437 9.8283132237 19 4.8503322312
16970 0.0117452088075 0.000615048101388 41.7295711993 9 2.13124105954
22063 0.0286706965655 0.00473587587307 10.1336339336 8 29.9573890196
2065 0.0461252620072 0.00231390828944 59.8228944331 6 1.14158405121
49 0.124529765647 0.00476843419247 19.7471860114 13 3.37547865436
1482 0.303859129538 0.000545617775146 97.7122369248 19 2.53584231103
5891 0.148479464034 0.00694970314581 45.9729619179 14 1.30117208375
6112 0.084206805369 0.00665830955114 14.5828258464 16 4.39724952005
1611 0.0315034591465 0.0115577709105 14.7770675831 11 1.59289753417
542 0.00451045065667 0.00972790348445 30.1454178643 8 0.995671843539
9437 0.0246735975655 0.000688020228255 32.1192302646 7 1.83621728426
26273 0.087549940323 0.00271574070641 17.8319805093 11 2.31783599112
24410 0.0383211417476 0.00257091737167 24.8850808988 11 1.71134687933
12896 0.0390105107291 0.00103530167652 33.2736407244 7 1.52770468986
12670 0.0298075391966 3.4261607784e-05 393.999160536 19 1.8398318558
22851 0.0639476035509 0.0210472642253 5.69537407894 13 5.5296373444
6338 0.0319729101463 0.00305513842509 20.5384815894 8 1.9013473766
8489 0.0541097173039 0.0100971150135 40.1881415303 6 0.972817309311
9323 0.0560869346176 0.0146798389487 9.27227234619 8 2.45924767116
18459 0.00806145240471 0.00136562236797 27.7781934799 7 2.25977895223
25963 0.0267100053705 0.00112879728473 34.5510164404 15 2.73368967831
20039 0.118364206996 0.00396892954549 16.7230825346 10 1.54593978208
10859 0.0116961388117 0.000800739085391 32.6298191078 9 2.37485479568
2320 0.280062251354 0.0134132669708 5.23521647614 9 24.1252181405
13047 0.056049112805 0.00117701894216 55.5324604732 12 1.44631923898
13679 0.079987276003 0.000995308764821 32.7576221044 8 2.29381532644
580 0.0364152238951 0.00222886302285 17.6212409965 7 6.28831216182
12200 0.701877571017 0.0201706437192 3.92942246926 9 2.33096047491
25417 0.00258505363229 0.00434071272432 18.9983011653 6 2.4277863327
1589 0.487097700621 5.55329957878e-06 354.70682302 5 2.49679973995
13340 0.0159950166704 0.00046824936419 48.1441544806 6 1.55622689618
19274 0.0253933491895 0.000500226901561 54.6873642074 7 1.32561993206
2513 0.111049351294 0.00254388144648 71.619922035 14 1.17270660423
7490 0.0297179204379 3.71491056565e-05 192.771312708 10 1.20467664349
23373 0.256777829651 0.00467714584768 15.454278188 21 6.19477676306
20036 0.028663668796 0.00097415636842 30.2845620096 7 2.50346281775
11979 0.893124090114 0.0136087632966 7.15200231969 16 0.773721209201
9935 0.00866615436039 0.000735598006618 60.3086252748 15 1.5237481527
21470 0.0391747908194 0.00167911821799 48.6276315431 11 1.06273216186
6335 0.112870284692 0.00384891693019 13.5974259272 13 3.91900862855
957 0.125799034022 0.00183855383047 39.8052229305 10 1.78369842154
15903 0.0130616966435 0.000897321674786 50.4214906493 10 1.46474232804
25285 0.0246504167819 7.24707660709e-05 178.791374678 7 1.04372902108
13093 0.0500222020554 0.00358420446525 17.5674690961 12 3.26586292599
20463 0.0202209249373 0.00117813354166 35.4062581129 12 1.65999702509
5436 0.00262950759864 0.00939665503347 12.5244417575 16 2.03774392643
24525 0.120889332646 0.00874216769115 14.8695146131 13 2.72115365501
23746 0.0621337372937 0.000858565793395 39.8853294412 11 2.90735369959
11242 0.0162145743099 0.0034868320146 20.5278752955 8 1.59004891874
9061 0.13579905851 0.00452551516088 16.0231245709 11 2.51336862446
25239 0.0425192127747 0.000547497853868 57.4835019688 8 1.38114658746
19027 0.0381839107589 0.0036365272351 25.7296018128 14 1.6896741073
1961 0.126017096316 0.0195865448672 36.9876160407 6 0.815557224035
1392 0.0403443740506 0.00317164883912 60.9431403075 14 1.56820588829
16643 0.0982089518628 0.012677557437 13.5415694817 15 1.11449752437
6980 0.180514507999 0.00947897126622 16.2140429506 18 2.8025926169
9714 0.0244409846905 0.00269745611307 16.4816744147 10 2.62857578692
3389 0.0427190600764 0.00159383874636 36.3532142011 14 2.44865963198
17694 0.0517978328989 0.0184337300919 14.5913693661 9 1.08793256889
931 0.0357958954201 0.000663904015457 36.8396295584 8 4.11309177305
19498 0.0189712555202 0.00099539878417 44.9178681492 9 1.46698499794
16907 0.0414548435379 0.00334758972995 18.3433232124 15 1.46276383409
7978 0.0259035508493 0.00286858748345 24.4733154121 10 1.9720875818
6422 0.661787193928 0.00733348912059 4.31945722509 22 9.97758975506
7415 0.0319739205823 0.00162716614199 41.3639510918 12 1.15252291172
22467 0.0205357592977 0.000342479991209 80.79000894 7 1.00784848114
23052 0.0851402478008 0.0035985453357 18.7981639291 12 1.85191302346
2478 0.0163335900005 0.00350066533412 30.7348936217 7 2.09084818552
11659 0.679680288167 0.0712594573878 3.44755867733 12 0.825506926098
3706 0.0248955056449 0.0106160961839 27.415380042 11 1.34637642963
18076 0.0413224379735 0.00161898753475 33.4836637071 16 3.83807895979
16385 0.13765327499 0.00222275975918 29.0797984048 15 2.13718254282
14257 0.0404405731853 0.000573627961613 81.4296209798 14 1.21481267208
6017 0.656088381178 0.0427633521827 6.23312135952 11 0.954703302123
9331 0.0637788712146 0.00301563791007 19.4404489731 13 2.33294573838
8276 0.103283969975 0.02315777723 14.42492769 20 1.2451639326
7080 0.0342705095564 0.00262725480764 20.044575124 7 2.69430439768
23225 0.147725329207 0.00280441253689 26.2948490603 12 2.66281130223
25168 0.132096516106 0.00470307023726 17.2440703426 21 1.49006087123
6131 0.932129685236 0.0272710771744 4.01501846629 17 0.53683678286
8251 0.0932191948476 0.00361623426911 18.8908431067 15 2.86910571418
2825 0.161109751078 0.00295764019211 79.1648008358 10 1.88609090746
25953 0.259662384829 0.00702121587987 25.5199831695 14 1.7276868184
8603 0.0719847518076 0.00615091787841 23.0822881602 7 1.758405704
5962 0.0346046320775 0.00587130313318 23.8199806137 9 1.51780726205
19124 0.0498196630396 0.00082580125248 49.2356610763 6 1.30269778292
19378 0.175990962482 0.0064453656486 13.5553804084 13 2.21417498418
15261 0.533879952549 0.00232431429293 22.488521868 25 3.18353810172
3407 0.0538019531045 0.00354493319348 51.8575460635 13 1.27896444537
1542 0.0399395744291 0.00338712508721 37.1662688966 14 2.77487575726
22568 0.074407553215 0.0153577656996 13.3113774414 16 1.33802006963
23435 0.058497592279 0.0156742836823 11.690397185 17 1.55546162728
12447 0.0263332521952 0.00144100364331 31.0660435595 6 2.41520523156
13649 0.178011381583 0.000417479699456 91.8263880443 14 1.72328986773
26327 0.649050426264 0.00982817489354 5.56060222082 19 4.63031627999
19892 0.435793446157 0.0144649560764 4.32438200735 8 5.82190166058
16375 0.590404278105 0.00396255617881 10.0526922901 34 14.6108800394
23551 0.0215904468184 0.00135412614863 35.3245169043 22 2.38867077823
7071 0.0402894017155 3.43798865362e-05 258.697531317 7 1.60352927597
24362 0.103865298185 0.00163580436912 35.4058251143 6 2.74115982115
7706 0.0294201818556 0.000539987200068 65.7098998078 7 1.01747280901
10698 0.0129050353903 0.000214809822235 101.735227844 8 1.09562657916
7958 0.0419223644555 0.00371912268836 28.8405706602 6 1.74189373532
24939 0.927225406577 0.0174752998188 2.55176558728 14 1.40993194479
6513 0.140982315456 0.00208156877363 25.2369711682 14 4.33113967778
3055 -0.0135840413478 0.00982490276304 14.9497177739 8 2.46268211424
18354 0.341299928131 0.0348818088616 8.75634969921 27 1.0624362474
2594 0.0109537783663 0.00426952532434 23.3703305857 9 1.80206036961
5094 0.0481995445351 0.00393196957929 34.4348530067 6 1.53683042266
10487 0.0424862512102 0.00160449774416 44.4946217642 12 1.02582151808
25497 0.103046272416 0.00814811554759 8.84457100547 8 3.73629423236
8360 0.194371242041 0.0264825969899 4.8336043072 8 3.0873639326
20792 0.0861614408162 0.000297884440288 121.583044534 8 1.19466534306
6312 0.999927179591 0.0101484066166 8.66097074524e-16 11 11.1660639007
18003 -0.00152292704767 0.00354737712518 25.7906150071 11 1.70704981801
13845 0.358763403079 0.00623616616375 15.6559015435 6 2.08513077257
20417 0.00221908349028 0.000733817244203 65.1506737214 7 1.04712643762
7385 0.0896789080578 0.0013408519019 35.0142077256 15 2.28763464156
24351 0.102919500548 0.000665129020661 69.0595108951 19 2.86958647288
3897 0.0484419310184 0.00432313485963 13.6589999411 7 1.92563463606
17012 0.0327244528859 0.00118396914937 31.6527713494 6 2.16839748654
17757 0.029101082771 0.00179678994907 38.4539421072 10 1.55480057196
3202 0.0908591738245 0.00365226413134 20.0931470062 10 2.45032396279
13278 0.0467734308226 0.0104520382707 14.8441457248 13 1.62944097919
164 0.026437216588 0.00426710772814 52.0837986778 6 0.764305757664
3495 0.0785916928891 0.0156490911758 18.0948105597 16 1.38305465368
1000 0.553953873117 0.0423014558955 0.538938781455 5 7.80492719749
20161 0.0119930204877 0.00261415198683 21.0367215341 9 2.94150124104
19343 0.0253767474746 0.00239904439863 39.1738116089 8 1.34671657549
12623 0.146592538161 0.00238373023311 23.5510938998 14 2.54249569127
8355 0.00588097741512 0.00224952699274 26.1450552832 6 1.36659243022
1289 0.0239657660934 0.001780311276 48.6901752062 7 1.96286077441
18331 0.220898228017 0.0228834994451 8.34046665973 24 1.27170823658
2373 0.931256905164 0.0857005249834 4.14002989987 22 0.606138389386
21098 0.140817779311 0.000411753868301 71.6277781022 8 1.69749300821
20533 0.00708952670362 0.0022029976763 25.3852021736 7 1.34593698125
23310 0.0242551701732 0.00206895406001 36.72758218 12 1.23172658723
12591 0.0450237823437 0.00267937620054 21.5037959673 8 1.82643119294
4231 0.0185184828605 0.00401567115319 34.1864306319 7 1.07077967606
3627 0.0352175889865 0.00110215021636 47.4225531575 6 0.976423030312
25810 0.159427290156 0.00186013025589 27.3331367073 16 5.04982692522
11104 0.0198634396116 0.000117615008709 269.628580435 8 1.54108241962
15440 0.0473493586608 0.0482364982833 9.82841541061 19 0.945238009838
10437 0.0282676431437 0.000294870265927 293.480420908 7 1.19403411932
20890 0.0670297657688 0.00836547963245 14.1532157994 13 1.20995908045
5477 0.412442489065 0.00611013290146 11.3639316444 11 5.92405689651
13587 0.0219802105098 0.000825313989778 124.882048489 8 2.12846212206
22123 0.0648931537771 0.000258700839087 57.1598110371 8 8.72134228858
3028 0.0145992881114 0.00378179966437 53.7799729195 8 1.00689017626
5578 0.00430594814426 0.0062121529426 30.6241109074 7 1.48416801916
22366 0.00846339251232 0.000953980711487 34.5073429753 7 1.99549783789
2269 0.0244079164378 0.00113245672721 95.7648678069 6 1.0297305609
11382 0.0154599984162 0.00109586030396 82.4245851361 8 2.99721556134
12201 0.101039410262 0.00182241325091 41.3836527113 18 1.22693849324
15012 0.126779318911 6.38644442353e-05 180.238566907 15 2.48963834153
4686 0.341059757457 0.0164844395872 6.72177153865 13 5.29252962983
21735 0.0728691355705 0.000352785885572 38.1206522733 10 17.7624065441
5252 0.0289134419726 0.00174808112775 30.7827699285 8 1.82141238786
6942 0.168491653463 0.00219615358763 41.7785561014 7 1.05134468562
8345 0.0825695039092 0.00342495477667 17.8620821033 7 2.852689271
5843 0.0371515736159 0.000126433895019 199.574160694 8 0.968525771157
17172 0.0266567738297 0.000414156637301 260.051177211 8 1.32165520651
12194 0.117822992917 0.0140355971469 6.82044652863 8 6.32785152486
24137 0.133335832487 0.00123545162785 23.5714370223 13 4.47766250224
4491 0.472261708796 0.0310239085181 14.4538697972 26 1.14960064428
6572 0.0171307324204 0.00143964572546 35.5326979977 6 1.39938591165
3252 0.0266545248096 0.00113259892012 30.4417778075 7 1.46501132623
26295 0.0273512000481 0.0127882376813 9.62209344564 12 2.62274633267
17489 0.063049752078 0.0145257542971 5.68316130205 7 7.20669056381
688 0.0303993684648 0.00219962516277 68.7381018866 9 2.1049395227
25793 0.0593493808998 0.000847886976348 26.0480157077 10 6.86680502618
7207 0.49657689221 0.033653787581 11.7988223515 15 0.805476793785
8833 0.0195558874885 0.0119875592791 36.7299423618 7 1.68068088217
26659 0.128670648259 0.00801914833178 7.04368428333 15 6.11841444161
3382 0.252350697039 0.00496821069384 45.1581807206 11 1.62354789376
16206 0.0453953158638 0.00479221590006 13.0669937274 8 1.46620712073
20426 0.0821287717779 0.00139915289663 28.2837392358 7 1.611285602
12291 0.0189737801574 0.000624253360259 49.6778956671 10 2.4584875452
20815 0.015499498488 0.00849441355784 18.9242774229 13 1.42976446386
23090 0.565728024801 0.00484530671007 14.2755247298 27 5.06519731464
10133 0.0938302574906 0.0020013719438 22.348236797 13 2.09467478281
2289 0.0432625893998 0.0210586645751 16.1687189631 7 1.33025993305
16589 0.240341722853 0.0197949417807 18.8353909724 15 1.60614555555
23144 0.0284938320856 0.00513045879963 12.8133386933 9 1.38347797144
11350 0.00995009068759 0.000478432640848 55.5455432039 7 1.15738685876
17342 0.163930691543 0.00784624227993 8.57822186687 12 8.95330623515
11954 0.0409687205738 0.00299627173054 27.4343002573 12 1.71675945104
6192 0.0149669741823 0.00313889374957 25.380439891 7 1.56403478375
26117 0.059318415532 0.00313144948213 18.4846412762 18 1.82990490561
975 0.0302238619655 0.00134968738154 55.1804320101 10 3.5734819999
24116 0.0537506325728 0.000708280327322 44.1941027321 7 2.64501313598
8580 0.0229152069857 0.000115395432084 54.6805940674 8 4.49139456148
357 0.0302806837846 0.000711391353432 118.867415917 7 0.789862814842
1513 0.66103824773 0.0134090841276 31.8631239377 43 1.71623929822
8725 0.259431439219 0.000267588136518 59.8645136179 14 5.12003025587
3886 0.175433815393 0.0110139861158 9.11103013896 16 9.43476344438
222 0.387921503554 0.0186245849672 4.02873795663 7 30.6608112754
16065 0.0233101640451 0.00842572606409 11.3764951931 12 41.7256269776
2203 0.0238168685561 0.0084883747665 33.8465722149 8 1.00176437703
18144 0.0334942439483 0.00369447545452 19.1135608565 7 1.12362172009
26124 0.0248349042367 0.00129126438062 34.5434347049 13 1.90762418626
2109 0.0622238739103 0.00174721131108 97.0660133074 13 0.980593318379
2483 0.0121135456397 0.00570946295225 24.6580867671 9 2.19612979858
1493 0.0603066934301 0.00237858360558 36.6006499041 13 3.55737650133
25170 0.0113042179897 0.00153821204752 47.2612659972 7 1.24155442138
18659 0.0271237357048 0.00237190984822 26.328109351 8 2.02860476045
8211 0.0307504787758 0.00107030953429 64.9506100918 11 1.35066477602
26418 0.0189250159942 0.00298020773208 22.9764342893 10 1.34854249631
8165 0.0744455294567 0.00166197833831 23.339541112 10 2.60108001052
13967 0.0512606474808 0.00100529178999 42.7079998014 11 1.50123451126
26280 0.0261535384121 0.000550728829707 55.798227931 7 1.4115508897
4780 0.229292286204 0.0192851834582 7.94841039717 12 2.14017582139
22522 0.0892497161672 0.000990982548486 35.8236382981 10 1.9420356166
21295 0.135711831285 0.00453697667953 25.7872553968 10 1.39300524736
10242 0.0586298013432 0.00139432878714 43.346286855 13 1.70240649128
5339 0.0596390348671 0.00262390602668 22.0517565908 10 2.89979170436
22971 0.0940067769283 0.000821825845189 53.3034206732 15 1.20195987414
27390 1.70134851983 0.00850883607905 42.6143492018 29 1.37343641078
1746 0.0884688377668 0.00257227479618 39.7990391214 8 2.11271534574
2995 0.356707290721 0.046057483672 15.1288829516 18 2.95654922737
6333 0.0566608305473 0.00120277778246 18.5543853133 8 2.8912433903
19802 0.0559823401272 0.00060318043645 59.4076967723 24 2.68845921787
11119 0.0302093992596 0.00164324025452 24.782498161 8 3.34486472957
7565 0.105326940166 0.0108829472488 15.0385718284 12 1.45264879891
9474 0.17377212614 0.000298116025869 279.306955857 19 2.1097193859
11044 0.0359752368376 0.00214505827837 31.7387097118 11 1.73165781227
15118 0.045846132289 0.00362062151035 16.007515582 9 3.29650676307
899 0.134238105082 0.00179953672822 51.8537822814 24 3.70362447745
16145 0.0980853840212 0.00419800569442 29.4766881945 14 1.04792725425
1526 0.055129910943 0.0357471335569 19.955578037 11 1.1673340075
24133 0.173887791896 0.00614613827334 23.2783408745 19 1.83808813057
3791 0.254317768925 0.0148220023003 15.9030823424 15 1.12907504707
2385 0.0804021525629 0.00346779298918 22.953075998 9 3.95145514857
16680 0.0211584799633 0.000944120650073 142.870793239 6 1.3111714689
25667 0.984827536638 0.0439006503304 2.06731307124 22 0.206673548269
12363 0.923216218461 0.00566031333494 5.66049251108 17 1.17183164124
814 0.0330906603569 0.00218708791284 53.1863740124 9 1.64965901141
5458 0.0277730411638 0.00456477996378 18.6459134406 8 2.83008596616
21236 0.0208481214164 0.000370826331147 58.233713215 14 2.05806557615
13888 0.0134040519483 0.000682710037601 35.0221841519 6 2.26709102348
14799 0.00632202544724 0.000980417564978 29.6748488915 9 2.9397704269
11582 0.368392468596 0.0425604018306 2.53722668114 7 11.1007521875
5016 0.024018977886 0.00301536035729 18.0488403114 7 2.13198863243
22638 0.0322484610196 0.00385602702571 16.0152718183 7 2.15051365748
15298 0.00316468406215 0.00121844502654 42.3530870171 8 2.68280109192
7121 0.050133784445 0.00066595072116 43.7823757343 8 1.91841187362
20255 0.00667551588729 0.00220076930429 34.6618556427 8 1.37237590558
24518 0.0428941693754 0.00222406856399 36.9798168802 8 1.2266554879
1406 0.180236696214 0.0487403989374 9.45699660848 43 0.882758773746
14792 0.0299729198713 0.000593023513191 200.130231929 7 1.34418107122
21548 0.073919408866 0.00195401130834 25.4398470652 12 2.79690093993
12016 0.288996811632 0.0313589047446 4.45743388379 9 1.86103155591
12893 0.0242706437448 0.000124550140451 150.722009565 16 2.62900812299
15451 0.0358637269672 0.000142255773782 146.183668936 6 0.859279885868
535 0.169604076754 0.00288540817254 56.1596438098 14 2.2677398311
23323 0.0594266068056 0.00298708486573 33.137762599 9 1.44310969581
18819 0.286844596167 0.0344763039079 6.74003611956 17 1.71284152066
17354 0.0328922666423 0.000250255269646 60.8293914925 6 1.65957168006
18681 0.0283849909824 0.00328134032142 18.8876466085 12 1.97931087317
4094 0.588114666117 0.00920632356366 6.71038230813 8 8.9781300125
23957 0.0210510152724 0.00196072489225 28.1240216271 10 2.16577842604
17582 0.124297756952 0.001581118516 23.6389402361 13 3.61898377794
812 0.715694087388 0.0325566402626 5.9032012935 11 2.09961938734
4150 0.294974850102 0.011297142389 5.93517733906 12 12.7661495207
8206 0.0200465143455 0.000298355191805 77.1676096947 14 2.13207723293
22711 0.319046435802 0.000428957580763 59.2609566941 30 14.536597566
13940 0.609414691091 0.0404275179607 6.67720763052 14 1.0286472779
5689 0.000546281465596 0.0148767764594 24.7462872022 8 1.27046225507
19460 0.0455165475786 0.000773115002574 39.7370070806 7 2.08434321436
16274 0.0300555229698 4.8764884907e-05 114.889542509 10 3.65733503796
1064 0.0751431496542 0.00648280363861 49.7959281652 11 1.25147165393
13061 0.0397232865048 0.000629866451282 54.1290615252 12 1.40879899853
18562 1.00001120878 0.00123059135185 1.64545294541 17 -0.0377831632041
14191 0.0214711271578 0.00013624206085 126.348226951 8 2.31811554974
11179 0.0127566608369 0.00258273456545 31.488539045 12 2.14156734907
4438 0.94460170549 0.0926548398564 2.14109999707 8 0.566707146854
22797 0.100690543756 0.0104828870748 9.97810713296 14 2.27358147031
9530 0.0122168839428 0.000190348621611 94.8324226722 9 1.32529191463
3211 0.00446784638113 0.000389720751249 116.197652262 11 1.83373145838
2989 0.0246013240104 0.0016145648123 39.1894367741 6 1.05015236163
7338 0.0471024071627 0.00199246406665 26.165912787 8 1.59137354098
2766 0.0612036989385 0.000455062098073 107.947432084 14 2.79545848024
14678 0.0672762426492 0.000330488011061 66.3671442548 13 2.68593441432
16214 0.0452796744789 0.00645886658082 17.6651556303 10 1.50359522425
15233 0.0831893592804 0.0107466169971 16.2683146636 11 1.11083948692
26383 0.100556989283 0.0050479281743 16.8244395448 11 2.99503112977
9105 0.04192527835 0.000602409773629 62.9667728866 14 1.74172319705
18182 0.0338002074054 0.0011429267463 92.4172692626 15 0.983128986868
5641 0.0548637831281 6.39450425938e-05 106.37291908 7 2.47168692202
875 0.0859370229311 0.00584684039892 36.9437605437 18 1.84615547983
4057 0.0487684004844 0.00825985166862 18.2413755546 13 2.26864810673
9552 0.832151001242 0.0187550984677 3.53747980293 16 1.0181992021
20332 0.00166724629598 0.00327354999993 30.4215468269 11 1.25441099841
11821 0.0353534904638 0.00174132817812 24.1601537783 13 1.30250701552
26637 0.0267151287573 1.86496857136e-05 155.004208167 7 4.20989067709
17335 0.346719157344 0.0321454409698 10.5478516215 16 1.81451556448
19190 0.00729609961777 0.00156696307231 25.8098216736 7 1.4916870884
23365 0.149250587752 0.020160146922 7.05281215134 21 1.86277137328
5418 0.0756526866868 0.000880497968413 44.4124093129 10 1.56244368836
12743 0.202165973551 0.000198589428571 85.720308482 11 3.96909395302
8513 0.925739794379 0.00571931214261 1.98151650582 14 3.52341115978
5197 0.0167208443552 0.000439656515501 49.8614866208 8 1.791484196
803 0.0629357328484 0.00404405496855 36.1591316819 6 1.95342129086
6854 0.0388877617764 0.00259659361653 36.0627080338 13 1.65913277867
7034 0.348622445943 0.00560737413173 9.53736206673 22 2.7304701897
16087 0.119849309926 0.00292480040696 25.1681062846 8 1.19445178397
225 0.152294908941 0.00622715473427 15.0254145399 7 2.39076104487
12271 0.067230707079 0.00344914464788 30.2864386089 10 2.14283927595
148 0.0367164533634 0.00863935335806 45.1825747498 8 1.53250426411
16386 0.121624113064 0.00414730718516 17.767374471 8 1.350626982
19090 0.402798328704 0.00473344350057 17.3601350986 22 4.55850197565
19246 0.0177736444775 0.00235748010462 26.0415126371 9 2.01683499931
20849 0.0254709533477 0.00507580518359 14.6561380133 9 2.63596565904
11091 0.0438050457818 0.00210022983979 21.8366361127 12 1.78238373007
6235 0.00653140268532 0.00327764370235 22.110390922 8 1.60737309186
19351 0.0317109934879 0.000542473214304 45.3613863726 5 1.42373198212
16328 0.0522573253066 0.00145816438868 39.9489309709 15 2.09244809841
21780 0.0363903701233 0.0103096189148 10.8844165887 13 2.3676665931
26788 0.626275973841 0.015888140575 2.118417355 14 6.43120495409
4595 0.0197919409174 0.0012686923102 40.006543864 7 1.6880309549
5293 0.048106511522 0.00190113076814 31.1975845253 14 1.99039968469
452 0.135001044295 0.0152006682348 35.7158310996 11 1.55161119861
21924 0.0260460556099 0.0219451437156 9.80266815621 19 1.3704621493
2400 -0.0688389554831 0.0251673974323 10.0608023394 13 2.01472042076
10421 0.722694790147 0.0111373989136 2.75963706618 12 5.45469624835
17610 0.0387258363925 0.0132433909566 22.4104280689 13 0.948399186262
8555 0.40492693753 0.00589937855331 11.5242139677 14 2.74904521887
11878 -0.00181039132402 0.00303300058865 32.8618907295 7 1.20617558729
19497 0.109019753749 0.00536573269555 17.0197962729 21 2.10989818785
8970 0.0186140308628 0.00113904959787 46.9603752989 8 1.45207848419
5686 0.0811071313953 0.00223056777446 41.0606721125 10 1.88271587586
15740 0.067567012046 0.00169485022623 35.7291191391 16 1.53691600974
22135 0.029479182766 0.00307816624501 17.782432181 8 1.83906935726
12715 0.120606728017 0.0127860892684 14.7060028392 13 0.623787061679
10294 0.491321864096 0.0161609794945 6.95336475061 13 1.74097466828
18495 0.151868399588 0.0087160638461 13.7374091639 8 1.99050754524
990 0.0364198553315 0.00629768626467 37.0679540371 7 2.17209528001
20790 0.0417947344969 0.000354660647978 46.0019798791 5 1.92232173127
13165 0.0517461508525 0.00154729333465 27.5546141753 10 2.43282394728
10441 0.00037294245281 0.0140807186207 8.73614632035 9 1.9091374322
12543 0.0219517267966 0.00090641872266 44.3092552116 8 1.94088592748
21365 0.713034143109 0.0112258752546 6.89010186952 51 1.50885671459
2296 0.0433411389081 0.000173600017273 261.915177155 6 0.932853732986
1619 0.0868597528191 0.00831260251115 18.2827869302 20 4.36220619386
2887 0.010181855107 0.000346922926768 92.6093009149 6 1.80927069318
26424 0.0313870330979 0.0025222184026 25.0216173248 7 1.30501307236
22588 0.0615108720261 0.00685347957707 20.3552841239 14 1.36649520936
8598 -0.013301410928 0.0107577434112 18.6847996243 13 1.27302082217
9728 0.0192372130591 0.00118373061073 34.7952484764 11 1.37051244318
745 0.155168741639 0.0102353812649 48.5212791233 8 1.3244240925
16082 0.0581493861179 0.000507209573422 94.6415070281 11 2.09738667016
17780 0.167832833337 0.0122686223782 16.9471027492 10 1.10109284522
19936 0.139945214979 0.0197472050593 4.89414024993 9 3.05253210471
3125 0.02786508791 0.0032115113121 23.4278601763 6 1.43248471165
25981 0.0240031568193 0.00111590545748 58.5079730268 7 1.49943040029
1574 0.00313544808868 0.00466713447811 43.9741676249 6 1.18691482853
17961 0.0311903935926 0.00330047426935 16.7152224517 7 1.51422135237
17557 0.143083961747 0.0193856480824 3.74086022632 5 5.86160953198
22539 0.0120827629684 0.000152742439069 58.8572472909 6 8.12436902927
