#ID ICD_IH ICD_IH_ERR ston_I PR alpha_IH
18551 0.0227129249069 0.00256738117549 16.6073414048 5 1.98270496616
25151 0.0345721587265 0.000856210877247 35.7001382652 9 1.18303833565
25961 0.121726646802 0.00313480734531 28.15281818 23 3.35849760117
7638 0.026083890962 0.00161857451277 38.7887793462 12 2.10053368774
2635 0.0165278701153 0.00405368006964 28.9148613654 9 2.1038049265
21437 0.157687314038 0.00225202966894 22.2161258424 14 6.340874189
22210 0.0247596764739 0.00624964224888 19.6771834769 14 1.03541921904
17813 0.102543747888 0.000751531059536 36.3157411647 7 1.76993872026
24008 0.392755614581 0.00787835483341 14.9383891032 13 1.24225059937
23644 0.0510519675554 0.00297048447539 19.2525662197 9 2.76433361557
9799 0.0344452580117 0.0011006280548 30.3781066818 10 2.75782382344
6808 0.0931366482639 0.00117645646106 26.5468216956 12 3.01258783293
17089 0.947697385048 0.0091343056698 2.10468786191 8 1.04114566008
20253 0.0847339240319 0.000760828759253 41.122655304 12 2.89700920207
1088 0.0200200471533 0.0161581916534 24.826901042 9 1.66878268925
18913 0.0887521477151 0.00855017202791 9.81926952363 10 1.82053957484
16303 0.549888013645 0.00784769524761 6.19084620481 11 4.98035071348
5729 0.0290588236267 0.0394553156676 5.78289654282 8 4.64179856323
11146 0.0370505133095 0.00486940921055 7.84787380557 6 15.4473100543
4491 0.861853501559 0.0130875255988 6.84984786497 19 1.22762291249
1073 0.720178677048 0.0787519094215 42.7902220385 53 0.395399036401
4113 0.60566098679 0.0182475463191 3.31899576432 11 12.7658120311
15377 0.356957079468 0.0100421694286 9.13001291044 11 12.9802701873
374 0.0371071502176 0.00336276177279 21.1487728198 8 2.0881404268
658 0.119661519374 0.000259669579739 61.6310232304 5 1.28424690964
10041 0.0431662030986 0.00478967943188 18.2576713033 9 1.18478243426
1421 -0.00603310014377 0.0193134390644 13.9873651762 12 1.77128992206
15297 0.00651637676344 4.27346623937e-05 262.553572827 8 1.82935467878
20645 0.0119633139403 0.002683781671 23.9597240095 11 2.98696286225
7715 0.017093585738 0.00215285512901 25.9306158502 7 0.989268760595
18580 0.0319898338385 0.0017052798319 28.5049548316 8 1.95345541342
11725 0.148331623594 0.00305495899689 20.9594930185 12 2.34807050813
3375 0.01459608559 0.00214843356506 25.4186353739 8 2.06130969056
25778 0.0837017663448 0.00364065188107 25.2013560007 12 1.78844522332
15619 0.204193605329 0.0125783648149 15.4005399664 8 0.918388558867
3251 0.130491777983 0.00371350771204 19.5517345972 7 4.71054048083
773 0.107080945327 0.00442192846657 26.5170921576 20 1.91825999863
19107 0.0213355776592 0.00286071044747 24.1636082954 8 1.34138700452
3048 0.136078203549 0.012586708162 7.39873864025 10 1.91647158559
15949 0.00533647707607 0.00464208678141 20.8727309339 15 1.88927965604
2739 0.00714031193609 0.00371213356445 17.3936865768 7 1.75743417006
3280 0.0314261322182 0.000438844676688 32.8522628187 7 4.85421916778
9961 0.0317357953511 0.00315731895539 25.9886173264 11 2.05289967761
2443 0.0153175092644 0.00669214205475 20.6981655931 11 1.97719148324
21242 0.348086477568 0.0307149981081 5.65499688751 10 1.83681674087
594 0.00680218732734 0.0194818378721 17.566302101 16 1.95602013752
3584 0.947968724195 0.00479343536536 7.06859392156 26 0.798452591913
20982 0.522423121775 0.010959626832 6.59741643728 24 2.02062125122
15823 0.20803687196 0.00707882999728 11.6941575568 9 2.17889531239
21624 0.0707992805717 0.000865419712231 34.4817897824 7 1.63715477487
12252 0.291844942543 0.0210953168383 17.5260124896 10 1.77614777883
580 0.0690221079372 0.00187055105523 15.4883458881 6 9.72298080095
4609 0.0558188646166 0.00309933935406 18.7571951609 6 1.22193624822
13080 0.138433422679 0.0465541906089 4.68457826338 10 1.17703250719
22464 0.0525112616027 0.0122124670732 6.70403269349 8 2.54549771001
17325 0.0347995694232 0.00196613022605 24.4885959954 7 2.25211022764
15740 0.0479856682164 0.00325999529435 25.620729342 16 1.55074737865
25931 0.516903787657 0.0224958170961 6.90115449797 21 1.04454790398
10859 0.00428121341279 0.00164785873317 24.9841224564 9 2.12603185926
24920 0.209309696638 0.0107012690393 8.39798051005 15 2.3078889988
6131 0.973715114726 0.00886422945317 3.53174017518 16 0.483649941164
7091 0.025751651482 0.00241231543726 19.7676529347 6 1.23705740274
5552 0.0287723023462 0.00127906462663 30.8512319051 12 3.03955136323
19520 0.0585460582885 0.00139805801575 38.0359622171 11 2.88395485592
5930 0.352358339959 0.0268812785466 3.79089742907 8 4.17384870531
17610 0.103305894918 0.0237061198044 15.3316631123 13 0.951717855213
13012 0.0402004132763 0.000218677801122 106.108390794 9 1.24537723636
16940 0.0194371721386 0.00321895819849 23.7949167142 10 1.89215932216
3485 0.597752697344 0.00937117586118 6.77614593583 15 4.30068890404
15016 0.0356290623981 0.0028473258076 20.4849796679 11 15.2814263139
12938 0.0314884065989 0.00128996281457 163.657159166 12 1.86174498745
26571 0.0236942905481 0.00389215095399 16.7326304379 7 1.62664041575
22004 0.0967333512292 0.00959085118209 10.3867617474 9 4.03223511334
8531 0.339257428478 0.0114944496197 6.3143234567 10 7.55086918828
16841 0.0293590671903 0.000751161570025 44.8158938039 8 2.00908826859
10002 0.0150463712211 0.00184476629807 27.521256093 7 1.1086572164
1523 0.0363363834565 0.0090360419248 7.19340672294 7 18.092833558
2269 0.066633972653 0.00102723421 61.4842860418 6 1.26828670042
2667 0.31303866766 0.0264118277424 4.31814503111 9 3.72670804262
5689 0.108167538893 0.026826530248 9.36119706889 10 1.42574375109
21167 0.128197900419 0.00812506265247 12.0171151776 16 2.69153951225
1455 0.0332375712193 0.00161121353068 53.5045240935 10 1.94060014291
522 0.026782381258 0.00652509650672 17.0345752659 8 1.93569248226
21572 0.0342799530606 0.00317583492388 16.957784995 10 2.77459575663
22244 0.0776036280245 0.00709969385622 16.8812212898 17 1.81514565
2996 0.0616112727153 0.00627565218884 22.1986180112 13 2.21980839363
16905 0.196392459496 0.000557883142283 40.9123213906 14 3.16036835997
21751 0.0245343932428 0.0090345733863 8.79179338941 10 2.14465818056
22768 0.0233719049726 0.00407549996594 16.3625622024 9 1.72089332451
1388 0.0216820183429 0.0218168079288 6.72994210536 7 1.82279346565
10549 0.406763437741 0.0362127063345 7.80632600864 16 0.865177379754
6757 0.0867643243451 0.00344634244399 18.0643379878 17 5.59918849508
22592 0.126532979981 0.00034642426204 60.3125462978 5 1.08592673662
25952 0.0418418462209 0.00037282572161 33.9718951858 7 4.69328004684
6572 0.00832193120042 0.0021196310671 22.1631197605 6 1.63299180345
6942 0.0847466939765 0.00302172401697 21.1675337115 8 1.7950954258
25353 0.764598679424 0.00778795853929 2.80034144241 18 3.82179469023
1180 0.0772195537665 0.00396575147851 46.8390078581 8 1.72054703004
23534 0.103334237605 0.00814751440017 18.7438184789 15 1.75962088395
25772 0.0312158589794 0.00299873188064 21.4764648224 9 1.20306717323
25562 0.105803977734 0.00615381920764 13.6712871242 11 2.22346733485
9273 0.00900621091637 0.00601632961854 12.4820254975 7 2.04997765966
11608 0.0390638327547 0.0053658196353 19.8488032176 10 1.07694153712
4058 0.0620034529493 0.00839208061844 9.02394302183 8 2.69711275241
16269 0.961642159184 0.0173484435281 4.26628952898 26 0.369884079761
3971 0.0783290298332 0.00109882068579 33.3157522481 14 1.56241646979
10664 0.0879450231092 0.00511668542736 15.8175106779 17 2.80694270353
24421 0.148976756938 0.00681735167565 15.6730304089 16 1.41885975032
15482 0.0172551611545 0.00129593667793 60.0953355191 14 2.24200434408
15267 0.0101925162426 0.000262763232251 105.967322138 10 2.20737251469
2026 0.0163237918841 0.00800708385252 17.5048109697 10 1.9192302131
11653 0.0436111160504 0.000637690939859 360.303879498 6 0.843285838661
12122 0.0643050229695 1.13193528652e-07 2542.56438888 5 2.13797426768
1438 0.0141549535018 0.00276634086065 27.2145384181 8 2.34576668639
2231 0.0353020219196 0.00110308349616 50.1158955033 12 1.80286538838
10494 0.226476414574 0.00877487680388 11.7201051998 13 1.91983149467
24477 0.131893044969 0.014864243742 7.32369944206 13 1.91884341038
13506 0.0239080535356 0.000301375577832 105.799704086 10 1.91756427301
12445 0.0321952325223 0.00550786756995 16.4389749982 10 1.94093872734
9728 0.0178332093573 0.00293983946372 20.1407488365 14 1.77187306776
20470 0.910320692006 0.00934017282513 1.89281203771 8 2.26199443651
2782 0.13216798084 0.0255588057461 4.13874190597 7 3.63959184176
2717 0.897854178899 0.0141145664129 0.0747009734213 11 4.45065832025
24499 0.0253839184785 0.0166878147277 5.3942588995 7 16.2304578543
12672 0.0842606502174 0.000289273688726 88.8496501602 12 1.55825126849
9807 0.0276739714447 0.00970145575355 16.2161682801 11 1.62331213452
3819 0.0200389593073 0.010409210352 24.9588469305 15 1.70015016486
5148 0.0529474177219 0.00227923438594 22.2715527253 6 1.56107544616
5539 0.188398587203 0.00648752041977 11.8593882583 23 1.90865895983
11003 0.121843717014 0.00620325681133 16.6141482451 12 2.72438714581
10670 0.0462987328384 0.0041890182748 9.91248397093 11 2.16539882813
14658 0.0174575959259 0.00453522943468 15.0949053739 8 2.6579469779
570 0.0297386001335 0.001712964635 45.6903855901 8 1.3317759591
3243 0.206031479467 0.0109451793864 14.5968142012 15 1.89892709659
4554 0.0282129768061 0.00199595033102 22.2145594123 7 2.11392907996
15430 0.0816652577467 0.00150129123423 43.4575685018 10 1.50307897973
6779 0.0237536479713 0.00269674047516 17.8120838912 6 1.65034694424
2885 0.0159861651407 0.00486018688321 17.3007351844 8 2.02361861911
2669 0.0157023256746 0.00842543357777 18.6715284111 7 1.72017627637
16844 0.189071464025 0.00108190649999 37.0481321396 11 2.71927894022
7445 0.416001258865 0.0207404680492 8.53095975148 19 1.53765964984
19486 0.803597939767 0.010356797203 5.3310424732 18 1.66337525285
9131 0.029398996067 0.00141739796358 20.9098746547 6 2.23214834098
23718 0.0570424583372 0.0126842949229 7.53893608635 13 2.97813472174
19319 0.322378569382 0.00934323530341 9.19224553662 22 2.28862513939
22548 0.808214012688 0.00360978313113 10.0180767154 38 2.60367414849
7129 0.0152062423732 0.000934578778438 32.5877874453 7 1.96448548299
26470 0.0225616209098 0.00129398324175 22.9717993013 6 1.87825984491
10208 0.0342587294482 0.01268055154 46.7503030302 16 2.31875630007
10322 0.0239771436982 0.0014450207114 104.718803429 7 1.92584633212
7565 0.297776162099 0.0245690418219 9.64180719103 13 0.940020150075
10090 0.0640665526108 0.00250299231778 29.2350371074 26 2.80435295252
4235 0.151901023414 0.0047359393526 52.4535224794 6 1.93053245991
10035 0.11131881567 0.00202414501444 33.9196776652 11 1.81818748167
4725 0.83711589206 0.0143697060356 3.35340310401 16 1.88312321149
23529 0.030037695577 0.00211091227598 23.1939836143 8 1.71928104192
5455 0.110117982572 0.00864283551149 11.1669650523 11 4.5678095466
9889 0.119332752192 3.24692945115e-05 155.005967768 9 1.01374855412
6880 0.622229355398 0.0157000169415 7.58053262317 12 2.10605117705
3202 0.26517505366 0.00551777329935 12.0555276745 13 2.11278359117
309 0.0119717942255 0.0149461730813 13.2579249644 13 1.92495780608
15526 0.688487619359 0.0197608627392 3.05204280471 10 4.4952939946
3325 0.0998358811014 0.00970114611727 26.5402832524 9 0.996126343197
24878 0.0267025947955 0.0140258757317 11.5721932825 12 1.76090298364
5868 0.0467291603211 0.00109258462241 32.1278550721 8 2.214064484
1759 0.175694724585 0.0236189145101 10.9802641434 10 1.86493623546
55 0.275364262054 0.00942663739929 19.1705881284 15 1.41362065199
16958 0.0253886520347 0.0135069145574 7.13171523317 6 19.1986055156
17132 0.0234663197606 0.0089760308944 9.2478826513 7 3.27940034559
3340 0.0678449915971 0.0128554812036 7.52767716782 10 2.01820693485
4849 0.0121996240186 0.00305373240247 16.3831087335 6 1.76797882143
9797 0.114299892121 0.00419080101587 21.7601362541 7 1.77900155484
2045 0.0748806417792 0.0045184678491 20.8991038301 9 2.31204348775
19505 0.0211041798052 0.00239729868741 15.3933811864 7 2.39246930159
6649 0.0379256210539 0.00238976313121 18.117531634 8 1.87500469231
12480 0.118843736929 0.00663661285624 17.1846440824 8 2.60684422553
10550 0.138222430764 0.0110228609162 10.4216126719 15 2.02555524073
5386 0.011309888102 0.0038208955555 10.5710525361 7 13.1464400862
4670 0.00813908066335 0.00660005369888 9.77328125445 7 12.8965277694
11740 0.023139120699 0.000550732018968 42.3490230223 7 1.42115862764
19329 0.230655834359 0.00196933846613 19.6156542824 18 4.95947037623
25960 -0.00675188088947 0.0281580153355 7.99806632544 8 1.48532879292
24106 0.0347591818758 0.00657033902629 10.7055149473 7 1.86623451394
10851 0.193886985145 0.0257438713033 11.6515150406 14 1.51058002344
4049 0.571339975103 0.00484123313036 13.6207381706 28 4.70148827366
22758 0.139150102027 0.0168536344249 5.84245430702 10 3.08339745794
22611 0.0233364394799 0.00107743004905 33.2507824332 13 1.67121635634
6332 0.0137919997919 0.00364009789828 18.3670856252 9 1.63742572204
16346 0.0170261566277 0.000371578545599 127.691041773 7 1.16390765567
22711 0.0901191730483 0.000296197059183 71.7163649335 29 9.08550913472
6224 0.0577529333427 0.0107036337584 13.1632419744 8 1.47494763909
1134 0.21478309193 0.0118362894424 17.349983741 13 1.62613745542
2975 0.0902585409893 0.00285392788689 27.5841958155 12 2.2310627621
2500 0.0379130407741 0.000767445087599 44.0657102495 7 1.79456019426
1740 0.0307560144699 0.00115756540977 44.5289989551 9 2.47477230409
21275 0.113717019831 0.0101010655411 11.9352182731 13 2.48853802804
9185 0.0152557569633 0.00377082790238 14.0902193181 7 2.7425920173
23542 0.116358603358 0.0150801320796 10.4758383228 14 2.11852039011
16724 0.316802135471 0.00696562828863 9.71106336394 6 2.12851335422
3195 0.164984206551 0.0297614318418 5.37615326805 7 2.55824817193
10586 0.033633466596 0.00333402486813 26.2022678111 11 1.9924287269
3417 0.0611834821682 0.005550843935 11.9071638565 8 3.61311223149
18401 0.0271637344724 0.00497682356417 19.8003036512 10 2.41515153102
1439 0.0440695489603 0.0150002491018 19.195218789 9 2.02203448274
8740 0.400912970713 0.00054128466499 55.8541958621 18 2.90384980984
9051 0.0184889560187 0.000885001282637 36.1507547291 7 2.8324082012
747 0.0909664494004 0.00631472008525 18.9164605778 13 1.47066181465
18967 0.0498119264684 0.00148106615633 26.639944445 15 2.63601062171
12113 0.514643736266 0.0056252557049 4.0705796632 11 2.65714252088
2108 0.0824890092107 0.0248502525936 10.6098378978 19 1.33573726258
21573 0.232835799225 0.0215382264551 3.9471698196 14 1.96785383865
17489 0.0377721816577 0.0119873992935 6.92332174474 7 6.50084424683
5492 0.307455950188 0.00156187652504 22.9874362744 12 3.44346831838
798 0.0550068164359 0.00431162336267 30.7810911647 7 3.01317617715
7040 0.0362378695301 0.00935735794741 9.74925558027 9 2.20856031768
4985 0.824894129706 0.0192348872835 3.43210200118 14 0.914333542615
1506 0.0605874760804 0.000998186398496 34.4160531799 19 18.8131063349
26744 0.0411509226651 0.00366295077834 23.4748607748 26 2.84418413784
3162 0.100264232086 0.0169264904969 7.27918685838 10 2.17914613749
25561 0.0518314214036 0.011333076063 10.6085588472 11 2.28369145619
10045 0.95840817664 0.00382816018142 2.41069189998 13 1.3406063104
1260 -0.0179203080389 0.0119096843997 25.1822864931 7 2.47656669537
3397 0.0295830586334 0.000811557865673 33.615390194 8 1.75768954046
25090 0.0721152005169 0.00420619241939 18.8835979012 10 2.0111427718
1574 0.028733199118 0.0129994647777 17.1504979708 9 1.13429128173
4773 0.0169257281526 0.00133947238033 49.1400923153 12 1.45285923344
3587 0.102150646948 0.0518761159045 17.3744110979 11 1.97407537085
4507 0.127559976566 0.00796729570774 14.1759160795 9 1.21184627621
4780 0.496645187942 0.0243723880011 6.07385992467 9 1.56969225455
7806 0.0274766307502 0.00138711227745 18.8413443491 13 6.17233934934
15861 0.0367925118273 0.0104563545663 6.87699280606 9 9.8058808494
1382 0.0674631598294 0.013086524068 11.6561957096 9 1.76113985691
1793 0.457157667141 0.0405968578878 6.5443415767 13 2.61129479493
17118 0.032298095655 0.00177890201281 22.2331298979 8 2.15941301866
3125 0.0333664854069 0.00622079073141 11.0483143449 7 1.70288878814
73 0.185893740958 0.0120522918154 11.9893602301 12 2.96300644139
26672 -0.002028087762 0.00658139185066 12.7469190584 7 2.1146600245
15721 0.172819683017 0.0189470464943 5.45085635089 11 3.14259656692
7510 0.0162088154353 0.0234393543195 9.4262638949 13 1.24982512791
11904 0.109491182596 0.0149439491242 11.6098094672 14 1.29555517508
22849 0.0285359564244 0.000534944502977 41.5310401371 7 1.83098500564
19824 0.0671108016798 0.000183277725529 88.2317822308 7 1.03781691407
2792 0.0296290003252 0.00370862135083 25.1388958576 12 2.06569180002
16542 0.011931433176 0.00293839905535 25.069813184 8 1.35037424432
19545 0.0304471912853 0.00257249695432 27.0790692936 12 1.21586249877
9757 0.0764135513007 0.00374022663327 24.5901042162 10 2.41364396126
1884 0.0456878497356 0.00143728652647 36.6167714694 9 2.90300048791
24901 0.0209243360342 0.00606457240696 15.958660385 9 1.48335106893
18222 0.0337676975784 0.00301761883535 22.5858339413 6 1.4274128721
4717 0.0150707526793 0.00134341978267 38.4820697916 10 1.01015052803
7705 0.198151505425 0.00592200779798 15.1484473086 19 4.11279441914
6383 0.251284629301 0.0182951743042 11.1365089601 13 1.30708213123
25514 0.0223786466116 0.000899077730524 34.3255547734 10 2.01990259553
6638 0.122100509238 0.00325636205251 23.6704657501 10 1.02790362523
4237 0.102158069193 0.00581302939719 42.6979932297 9 1.57293674236
11834 0.649134278023 0.0105666692066 4.37376854274 15 2.78137294533
7572 0.270598736507 0.012075385071 7.10259521643 12 2.41830852698
24286 0.0253393147853 0.00804662626586 13.6557885718 22 2.09237769534
21548 0.039385655192 0.00440034098701 17.5611401226 10 2.42127188491
17854 0.0225350010024 0.00215754830262 14.8670810129 6 2.26086665945
21735 0.0224251424971 0.000288198782862 49.9485797993 10 12.161852717
3291 0.38386948358 0.0281235373641 6.37045992693 15 2.05532229452
7790 0.0716052892023 0.0116958796458 4.51760144978 6 16.9268804942
24250 0.179119741211 0.0115514549958 13.3592815535 13 1.42190597908
5130 0.150785109734 0.0266439909547 7.30789646049 11 1.24856686738
1664 0.0872331513483 0.00240937605926 18.1321179372 9 3.9864713542
19760 0.00838356465951 0.000802751968446 64.563784709 8 1.40733021838
20279 0.0425295971037 0.00698287735845 11.2334206523 7 2.40182686877
2742 0.0449175085868 0.00177430302117 32.8738365565 13 2.78314868104
16703 0.0381066765298 0.00410402215342 15.1119833691 8 1.68445682889
5966 0.0461229897164 0.00181660253933 25.4854381504 6 1.01645334021
1202 0.0252383286963 0.0060127983641 25.2171243108 6 1.88517635186
21391 0.836781848687 0.00697097730097 4.40110525127 15 2.47434802814
17059 0.314317887209 0.0294772715695 7.20307456987 11 1.23250071126
11143 0.0339856267128 0.000698812666718 42.6091042112 8 1.78541197526
22568 0.174237703668 0.0235612173296 9.11118085588 13 1.45811764257
7499 0.0368553792879 0.00448543752716 12.0149177959 7 2.67329450913
1432 0.0841627645325 0.0215722549748 8.23453622473 9 2.23804334912
17780 0.0720707744937 0.0104672443939 15.6407489714 10 1.80225995898
8276 0.522943010121 0.0303183912769 7.96101239584 11 0.845761440954
6418 0.050966295897 0.00740777126109 10.8171609931 8 1.94980137013
26381 0.0207999837801 0.0191843543314 10.7880386385 12 1.40961323911
224 0.0672088098321 0.00680635099912 13.6798384169 8 2.561966835
10053 0.0697480042363 0.00829732202175 12.2615219519 8 1.88317481729
26758 0.492036282644 0.0153500900552 9.80020820062 23 0.834128209086
7312 0.0385594650256 0.00163666195034 19.1891605955 5 1.73990217964
397 0.463866844965 0.000250392020621 134.047043886 5 0.536895370265
4230 0.0804959962151 0.00221962537376 28.5309453631 8 2.11683635129
9452 0.0272506203511 0.00321548537947 24.1249451668 7 0.947623848547
1968 0.0511170885316 0.00908469655597 11.1487403399 7 2.78572603349
6225 0.0853838422873 0.002232463563 27.6989290581 7 1.52664520252
2163 0.030383800624 0.0177782183674 18.2839630597 20 1.696173366
10171 0.0179094743043 0.000628046453674 36.6706184934 7 1.6810552249
23628 0.0397775948801 0.00390734370475 16.7576371253 13 4.19812493671
22623 0.0186631318791 0.00191994199902 20.0899940058 9 2.50201618441
21084 0.0109999274225 0.00512545937946 21.8574062013 12 1.77658742208
18511 0.22373928115 0.00519889355341 14.8481830276 13 2.15068032
10960 0.155651757405 0.00631460773439 16.4387115385 8 2.03507835186
4665 0.046398911134 0.0108861705773 14.0662081311 7 1.43943155018
25380 0.0752419896441 0.00538840806544 15.425500561 15 3.91703093476
7415 0.0544560000316 0.00329218891527 23.2473678106 12 1.51270848393
15710 0.0218363286828 0.00115382312822 22.5833215136 5 2.33878640397
21579 0.0408745816753 0.0020130757081 26.5996805102 14 2.05638072582
9341 0.0435709021093 0.007343349018 11.2400622187 7 1.81348562912
25293 0.106039177003 0.00606444443528 12.1544922305 6 2.66900144079
23090 0.598052484919 0.00390157903043 14.0728562757 26 3.96879016074
8616 0.0419689416038 0.00643226827226 9.85027851648 7 2.63075697623
21566 0.022352624342 0.00702364109452 13.9193493936 12 2.01876900891
12537 0.273577615842 0.00308358829167 29.006062162 22 6.5481678302
18182 0.0485482089987 0.000889363733122 49.7868164033 15 1.70366961655
25103 0.124241082547 0.00336267444616 16.0737962215 14 3.25517346462
19193 0.0953890324182 0.00325967617779 22.8476145341 20 3.02548342659
1217 0.0975541979182 0.0203173913526 14.6046634057 13 1.36951752749
21908 0.302762144732 0.00858954912736 6.95795500408 14 1.16569705754
4770 0.0207737972438 0.00611585395468 13.8734605064 8 1.50880799666
2516 0.0876818499341 0.0111471325976 10.6893303176 10 2.59093155638
2890 0.137785231507 0.00523980474481 18.128810116 6 2.41242856919
23728 0.0781705715586 0.00981929473934 9.81494714885 12 2.49241984213
19576 0.0307362348002 0.0034181582038 14.5810309007 10 2.40383880669
11731 0.00946876462182 0.00181534891931 20.1390862374 6 1.83651849934
10066 0.0219337705325 0.00233191218506 23.521977204 6 1.59599158504
26049 0.912491283383 0.0253569156951 6.0188580064 14 0.482297308638
21271 0.0639620761949 0.0287693567652 6.40111623155 13 1.21861444242
355 0.0874378618216 0.0114646176622 11.2106771051 6 1.72033795107
1057 0.158292233377 0.0017885788485 96.5752703158 8 1.33365997577
2361 0.0681409755988 0.000844129790769 78.6880418782 18 1.72277562662
5190 0.133265197048 0.00493204829542 15.6743934255 11 2.97141429626
7253 0.0375289431976 0.00148573151593 27.0268960137 9 2.67832842735
1185 0.0154595224687 0.00342234348589 51.5718695521 7 1.78852864085
13133 0.344787014691 0.0165904180242 3.68356587544 9 4.97811998535
13257 0.0668768951982 0.00846766802107 17.4088819619 12 1.79192742944
3736 0.519570449379 0.00431431715627 36.3166187829 5 1.77300248895
3030 0.0174461420123 0.000510197261546 28.2531256622 7 15.1318170725
14195 0.0178063992205 0.000141475831972 109.301562715 10 1.48620695521
11091 0.049134103705 0.00189268624614 20.7424950916 11 1.7872742848
23586 0.311833746021 0.0125357503201 7.71160057333 15 3.16993546887
9437 0.0205766206012 0.00126116761883 23.7414687614 7 2.01769209861
9985 0.137807226471 0.0141223701324 5.90146137837 7 3.23296264323
4954 0.218604933226 0.0330277652219 7.57904982298 9 1.66710143579
6129 0.0315908564998 0.00210855479211 31.6341089754 9 1.55612879268
8603 0.127864409706 0.0080768164968 13.5893012865 8 2.21055811276
23381 0.0434427178132 0.00847123493561 16.9893879659 14 1.81886084143
23310 0.0186921897555 0.00387393577801 19.4738247615 13 1.5476430724
10954 0.689711303412 0.0137102290149 5.59394696426 18 1.37656237379
16864 0.964464095316 0.0468674438218 1.24577591741 11 0.408454228455
18366 0.0949455533147 0.00646865590381 9.49857319413 7 2.53041422946
23202 0.0479790469666 0.00180195594572 22.0702268698 8 1.86706965652
9097 0.179720808149 0.0152238854923 9.05934778677 11 1.93019201973
7137 0.191762797342 0.018258886144 8.50283015515 14 1.70553768989
16710 0.230449673455 0.0187675214967 7.63039669373 14 2.87204936085
24992 0.0747543957871 0.00336071022777 16.8155999961 7 2.28476570888
990 -0.012055491469 0.0154347441653 21.3029918543 10 2.5957066349
8217 0.0791406273438 0.000494537541813 48.3249967532 12 2.03861525463
23217 0.0793265355251 0.00544491713722 12.4002388773 10 25.8443601132
18294 0.0126113965104 0.0037560540248 17.2289892515 7 1.9421451588
10671 0.0652256317408 0.0211033885579 6.32265638266 11 2.00212660287
10458 0.0449728782597 0.00515432784299 15.2295507403 14 2.2140211202
8850 0.0993756824413 0.00620876901229 19.2261044685 19 1.95491953126
1967 0.0644334901733 0.00808300429008 13.000724479 16 3.12736200367
23347 0.134615760145 0.0120453601577 6.36975345988 7 7.12685415601
3610 0.127748327232 0.00223001184659 21.7439698803 16 4.88860845223
22367 0.00629783772573 0.00458159958633 13.406975401 7 1.73971114634
26341 0.0330177821523 0.0023695978881 19.2039847681 7 2.1402765906
11072 0.073353227132 0.0255661005091 4.55632903717 6 7.22788683614
10133 0.118775398345 0.00526510553687 12.7217654207 13 2.37913304059
2954 0.0794188655426 0.00177131675763 50.0714074702 11 2.01335436998
23486 0.0568475442527 0.000283268406864 50.8598568684 9 2.34282448381
2748 0.0191411116023 0.00527691736406 16.7929257132 7 1.63062424805
22877 0.102639222553 0.0131391668152 9.267745707 10 1.22136830793
10574 0.108029736955 0.00295305604723 19.6582177113 14 2.66862986382
24762 0.126088073205 0.0155526608733 7.38066828122 7 3.07652281747
10269 0.033251603965 0.00525685067237 10.6016311119 7 2.17457189092
10316 0.0313399362341 0.00135875641359 103.676176328 8 2.3401273263
26197 0.0248531658836 0.00186931208249 26.025057277 9 2.14748538347
1829 0.140702696229 0.00941599993957 25.6392405227 14 1.13858112869
328 0.000842667280886 0.00712464294867 19.8638357114 8 1.65644126268
15864 0.214822453274 0.0097868916856 9.51468959876 12 2.19466076935
2203 0.123660389745 0.0145939066759 16.0867627872 8 1.09449260441
8156 0.743707001028 0.0111305644152 3.01710270658 7 9.70087210533
1424 0.143761245533 0.00877006771095 8.55302538064 6 14.4758197869
15133 0.127145195449 0.0117081107433 11.5785798645 10 1.56287958428
8660 0.277856270682 0.0347707977731 16.3014586036 12 1.26917109276
11521 0.0380479967963 0.000745104553885 43.0847464929 10 1.24940679598
2184 0.100403364625 0.00630515923084 23.4392147032 6 1.5785316291
1109 0.0469473225599 0.006906127953 33.6096495438 8 1.30104719045
11442 0.054754912871 0.00739791154705 18.7236519242 10 2.2168952855
9258 0.0973758751124 0.0037999007058 22.4073222055 17 2.1343545055
7080 0.00166457391196 0.00620409318931 10.5057398764 7 2.94327313097
2011 0.0338285595299 0.00529335291221 28.1642410904 7 2.0971600887
25385 0.669170024747 0.0282554013521 4.28733543823 12 0.942095070223
8932 0.0283276043785 0.00255817989481 25.2018932058 8 1.22674811872
16579 0.0366333992648 0.00100458629381 44.5025054075 13 2.01602638134
6108 0.999767536651 0.0108917992705 0.497738246101 9 -0.0799517577757
17158 0.131008844394 0.000523014726404 66.9601387366 17 2.10603006419
18501 0.0399910180898 0.0116006136657 11.1716173777 11 1.99491914299
6012 0.057048016 0.0052316668809 13.5303136555 8 2.301305422
11027 0.0209106770714 0.00637047436633 40.7845937437 11 3.36514575979
12796 0.0188171871226 0.000220268508879 148.728566934 9 1.56158629126
23401 0.0823038664411 0.00129175244973 27.1805181374 19 2.03819576983
3200 0.0434203799191 0.000826120582815 32.5301004853 10 2.68440090021
16562 0.0441489451387 0.00604952705264 22.6410242869 14 1.87433742018
25129 0.123015651326 0.0159706762857 6.28360455503 9 2.27623504846
17866 0.0908750772061 0.00729995925816 9.93330994435 8 2.89453451985
8578 0.994805750087 0.0100292307384 2.59963192194 21 0.161292792178
9089 0.734508176306 0.0123944627919 3.25816064763 17 2.27393031977
