#ID ICD_JH ICD_JH_ERR ston_J PR alpha_JH
8355 0.0182173110278 0.00159178777002 30.7123937655 6 2.36984353593
15206 0.00637829233915 0.0216347570641 13.1360669643 9 1.17374154353
15133 0.0399960572872 0.00842941397088 26.4488261801 10 0.926149170828
3187 -0.00308837299115 0.00191586072401 40.4436925915 9 1.57482249518
2522 -0.00459376176945 0.0111927615386 17.2759309803 7 1.17182350204
7353 0.0310327256993 0.0045493844653 32.8678908277 8 0.972302978581
20936 0.0308653026285 0.00272934594192 68.9049714786 43 1.47132353697
8118 0.000181303307974 0.00217757822551 50.5864128966 11 1.08977506847
3666 0.0748194020664 0.00377205216653 42.1390641589 14 1.09383224666
12210 0.00111567715951 9.23983223115e-05 250.259906733 12 1.18466002167
14198 0.0045137963181 0.00128665679639 51.7206337724 8 1.16247052209
4061 0.00322583258827 0.000135743446939 162.104795362 7 1.20788719258
25090 0.0180210714746 0.00210185377802 41.987818628 10 1.34807011249
12480 0.242388551894 0.00938805019292 7.16133216393 8 1.63448356308
182 0.0138229901055 0.00410665754615 30.4144055539 10 1.29352527301
3389 -0.00198320558706 0.0034315385207 40.5189385803 14 0.907332392699
15577 0.00108370767927 0.00168196679702 41.682615349 7 1.42974124557
3019 0.0106211438601 0.00019720069719 85.7727990527 6 1.99384515047
3496 0.032241269068 0.00478588914346 23.6689704778 8 1.17571131749
6508 0.000471369841984 0.00453957442663 25.7106322004 8 1.40966479301
2189 0.0406733167865 0.00556686308123 25.548225373 8 1.39914248832
19435 0.0281314914437 0.00059626967917 103.584162024 18 1.49596683933
12566 0.0428347524541 0.00720292942782 17.3060670185 9 1.00583690284
11210 0.000541245689818 0.000209068267949 126.40958023 10 1.24206759401
22162 0.038221979498 0.0121768985581 14.8206742041 13 1.32304420821
4609 0.0103733075177 0.0032967083306 25.2312617466 6 1.24912006451
4456 0.0847376964252 0.0118893974056 30.7108995688 13 0.738365919133
1841 0.00735776942392 0.000824883012296 62.8467905429 9 1.57090260582
19494 0.0156009982595 0.00431791231941 35.7602690351 8 0.934530578212
8236 0.160110397276 0.061360605272 7.65867782403 9 0.924755764252
23454 0.00422893088327 0.00261241766623 42.2481712327 10 1.15292568713
26813 0.0301154407312 0.00365238761863 36.752338391 9 0.910822236747
22661 0.00376547853198 0.00116063180495 36.8898918564 7 2.40952268731
10574 0.0199666817675 0.00153328631876 52.6402194775 14 1.67162584822
26672 -0.0174259978133 0.00550271758591 22.9123086308 7 1.74131634967
20884 0.0191206995295 0.00145763440661 49.1594101611 7 1.09096153046
1643 0.00306157670388 0.0017222030918 36.7557709738 5 1.35559311941
26801 0.0066830230358 0.00121995962944 69.5082694757 12 0.982185998836
26040 0.471641076486 0.0265520965586 9.3717001119 16 0.766319618017
15903 0.00403310253551 0.00124132156857 55.4746886268 10 1.53985089659
3195 0.00914038072045 0.0235786765397 8.6781015063 7 1.87566773444
1225 0.0117792637809 0.000113012339228 146.676478257 5 1.09564494235
2408 0.0268075304824 0.00254645727411 24.3230733532 7 2.99539996428
6040 0.573381062049 0.0532278238059 11.2779635541 11 0.441960954473
26055 0.00814865891819 0.00132356631001 50.9560594149 6 1.15537791441
21705 0.0165611189328 0.00228707838612 37.6516084816 6 1.16158339252
17996 0.0796439707691 0.0100448398872 24.6607061869 16 1.22872730359
26221 0.0298857728837 0.00805509238041 20.9069414551 9 1.14874541871
18353 4.90278934476e-06 0.000696963359571 64.9236192204 7 1.09954492109
9995 -0.00138408911316 0.00340051694782 24.221636482 7 1.55897130758
950 0.0190358227317 0.00827633988407 23.1671055194 10 1.09409433863
15760 0.0512945534617 0.015809275232 17.815700638 19 1.32790782731
19116 0.00306024495479 0.000928012972142 51.7445198943 7 1.316063371
19190 -0.00112408832508 0.00317441241358 37.5004219081 7 0.895899303809
881 0.00735117247622 0.00222013734229 45.5948679497 11 1.41206654917
25873 0.00865047612273 0.000289925855552 146.012478838 22 1.42038305002
19486 -0.00306437016327 0.00611442056709 32.140482693 18 1.47191851351
2753 0.0204263203002 0.00169735667574 62.4884961045 13 1.17724649954
2168 0.0692944808971 0.00972114041693 22.2457941262 9 1.01211061514
3640 0.0276595778898 0.00648567866557 20.0057956998 6 1.15076142335
8231 0.0110814763684 0.00111055490166 46.9313186293 9 1.48628411093
22858 0.0088371938367 0.0012204218503 54.6356599316 12 1.2361844699
22210 -0.00563762406026 0.00575396881297 35.1281885777 14 0.96875846294
20568 0.00934921787871 0.000192227165753 205.347505985 25 1.35982871709
19777 0.02288999088 0.00668442685838 21.112940828 12 1.55972030096
1492 0.278118896224 0.013682645978 12.351197944 7 1.09331173774
20690 0.112327906696 0.00374756867888 34.2025099956 18 1.06476763448
25412 0.0545155617593 0.00761891396108 25.1336842559 12 0.968547871422
3506 -0.0730909646295 0.0794055528466 7.95264481367 13 0.875323067062
2725 0.0185282027261 0.00175534486745 40.8175176281 10 1.508509093
25746 0.0110746270054 0.00165295263934 44.8269558448 9 1.35513268864
11429 0.00514282815038 0.00220367216251 41.310834432 6 1.14680973256
3791 0.162520430236 0.0203363417 14.3976997965 14 1.04542826237
15497 0.115504610575 0.0034954200325 13.8187650275 8 1.2774254144
8869 0.00860349707487 0.00700672481204 14.0768520322 7 3.17487049194
16428 0.00164069368579 0.00201032587227 40.1048501353 6 1.30765892962
3821 0.249300634103 0.0134751265006 11.2142561134 21 1.73708734078
1325 0.117111202876 0.0270226769333 10.2569818035 12 1.34396145725
15517 0.00159425374585 1.64000363597e-05 692.689936494 18 1.28048401522
1000 -0.0040386895753 0.00686953291972 13.3779449079 5 2.84654343619
16556 0.00188603633932 0.000209012914231 131.609421178 12 1.50069697636
18043 -0.00566385983392 0.00483461985621 24.9352064903 7 1.14428413447
3327 0.042552302842 0.00574326506941 23.4605155218 7 1.03352941774
9041 0.00100599001074 0.00193187602424 51.5850553996 7 0.979521135448
14908 0.0049422786137 0.000517606761057 78.1935881693 9 1.57317035366
16986 0.163683577833 0.0425098469726 21.6069298077 30 0.612312750167
10010 0.00691269898251 0.00195286412331 45.6593771612 11 1.22814447522
11288 -0.0178337817574 0.00660714282565 23.0493314809 9 1.18145688248
18219 0.00591655335698 0.0105635206906 16.4910265833 10 1.34522932084
26136 0.00474768907968 0.000371732106352 78.3195094489 8 1.51407200262
23546 0.0141746946283 0.0026131204 54.8862652082 20 1.01728573717
2227 0.0137276483379 0.00182267228183 50.6739899798 17 1.18909909369
5014 0.014950297695 0.0036847921984 26.7886371505 7 1.689598097
6627 0.242632983745 0.0223519175677 13.3559469755 12 0.916009420612
4252 0.356050929634 0.0263598729931 8.18141400525 13 0.740543052627
7040 -0.00740703707471 0.00387448784802 31.7871136925 9 1.00395470562
7551 0.00992965970871 0.000197838217588 164.332560039 27 1.841682553
7978 0.0115884122345 0.00260197938266 37.6876980723 9 1.38375421519
15768 0.00291409875164 5.93180213129e-05 237.891232834 12 1.45052983783
23365 0.0346097132206 0.0170012335825 14.613783907 22 1.19963961964
19378 0.0355685526243 0.00510128426902 27.5444199615 11 1.20335880877
11382 0.0096860647375 0.00261654117332 40.7133241778 8 1.01226647738
2584 0.0412211252811 0.00554577894252 29.7177236379 13 1.2236125561
18913 0.00762636513246 0.00489321334407 29.1702969726 10 0.897055218428
8173 -0.00544118188945 0.00335121740006 35.4381974761 9 1.07095573321
22642 -0.000842871129658 0.00399324928494 41.0552817122 19 1.61450877349
23449 0.00518460476264 0.00102375090853 119.296863294 30 1.17267509153
15842 0.0178487440974 0.00447415570906 35.7708166449 11 1.2552387416
23044 0.000204282290049 0.00521104533697 44.411890724 14 1.06276975699
2780 0.0192040859344 0.00392511949203 32.6902728553 9 1.00769897159
14789 0.0262362117365 0.00762619837564 22.9221134006 10 1.35006847197
7552 0.022826768418 0.00238704484025 38.9906747929 17 1.0554226754
16139 0.0118406552576 0.000738807505433 90.4732050442 27 1.25358105733
20548 0.0193814874275 0.00241887834845 43.362453879 9 0.894948816043
4047 0.0782067566303 0.0228425996042 15.0909943422 12 1.00716790251
21859 0.0255358669145 0.00861764907743 33.9604164091 15 0.934523845338
8418 0.00633570011307 0.0012935463325 37.102621789 6 2.30299109543
21355 0.000567469631391 0.000782176814817 80.9667131847 9 1.20273861149
1163 0.0172058862101 0.00355507476653 37.5593469817 9 1.05543072636
3927 0.00742059775833 0.000955399346089 56.3423040303 7 1.2968109628
18794 0.00715828890449 0.00140763173462 75.4475790123 23 1.48407825671
25417 0.0236944463821 0.00650444384129 21.0950163126 9 1.30453173273
7462 -0.00199398063399 0.00373672915156 35.682744352 10 1.19851671437
9480 0.00292364045725 0.00102458561245 93.7457493373 15 1.16897195764
20650 0.0645863818531 0.00556310409174 1.52797850674e-10 11 1.06995140242
19908 0.0188308930681 0.00245801623617 63.0211316782 26 1.50800712153
377 0.00590161455835 0.0013459477345 46.1227447116 10 1.33858088603
380 0.0157944813311 0.0148484487215 15.702269423 10 1.16912228448
2499 0.0970119547152 0.0945683242477 9.81756104979 14 0.720995678355
3169 0.0165892509461 0.00374954558531 31.0788611727 7 1.11332460335
15209 0.0116553413636 0.00229283029294 38.6382697666 12 1.24028709458
15058 0.0164791635626 0.00303415191033 27.4285555759 8 1.16331170371
13093 0.00407390761269 0.0017124706233 51.4088767746 10 1.35177527474
2717 0.144356602914 0.021326775711 8.81032916072 11 2.39804665474
886 0.0582966845705 0.0101653176301 13.9707547344 7 1.38838903548
8182 0.00354608145203 0.000401169834842 113.411721512 12 1.18729251712
3243 0.0602614779077 0.00733192333967 27.6889292865 15 1.55303231556
266 0.0110368975095 0.00237605581681 33.9077085049 7 1.09828466985
15392 0.00735957113433 0.00482871600234 21.9715293696 8 1.7627604392
15194 0.0102365862031 0.000313171526719 103.384133805 9 1.46953543346
18495 0.263828687095 0.013893043855 10.4573279247 7 0.841759593199
11592 0.00518689784507 0.000325151474709 89.9621095753 8 1.43984597332
18704 0.00480415247699 0.00254351510838 31.8199323052 7 1.17109290374
26758 0.51346220362 0.0232144143782 11.2633858004 23 0.788356179609
26159 0.019766393757 0.00452949638657 30.5120770964 8 1.00932811316
6337 0.025309580177 0.00283787559248 36.8088249589 11 1.18330660761
10671 0.0274376694027 0.0113282383445 15.4021831345 11 1.37060853616
3777 0.116824995314 0.0227371327654 13.6058473192 16 1.40913883228
11943 0.00701099133647 0.000656356501512 68.7699157269 7 1.14348853608
24020 0.00766225068133 0.00223834033477 43.6442081622 18 1.18419225419
1132 0.645424723958 0.173353485428 5.89516083296 14 0.449921984701
18651 0.0156589539703 0.00696224333792 33.1839843288 8 0.80584392798
15576 -0.0046402382588 0.00653525470526 33.2033759505 9 0.927900580993
6782 0.00512271842858 0.000831216215232 77.1112049484 8 1.0616703509
9437 0.000783931775003 0.00082422426892 60.3880268547 7 1.25100812535
17488 0.00433483094015 0.000467376957815 108.638246018 12 0.811560776481
6857 0.000563499427387 0.00270118043113 29.851330503 7 1.77163880105
8668 0.000637423109027 0.00199699701461 41.1127689204 9 1.22542154879
39 0.0382504870307 0.0234777622323 16.344363961 10 0.832783385385
16277 0.00120219707235 0.000748517287126 67.396840434 9 1.59900223981
15082 0.00476297373033 0.00169171289616 50.2501746736 8 1.1786700624
7579 0.00388770820691 0.000706581275807 70.8483878536 13 2.03701409094
17673 0.00696527484914 0.000297534466473 139.886979279 11 1.42250659948
6338 0.00696978672559 0.00468292269009 23.4465815569 8 1.2216379382
1339 0.014823992465 0.00387090659306 47.2228277803 13 1.03930890975
26305 0.016902727412 0.00640696949942 21.6328431886 13 1.95025013404
9714 0.0179787158379 0.0028150330478 41.2249727659 11 0.845813550601
24314 0.0317824403945 0.00289656314608 39.136297517 8 0.964486052954
8281 0.0144274289584 0.000270277275468 165.186614509 17 1.87404345587
12616 0.0136068002298 0.000564569532435 67.8228544806 10 1.66307415284
25778 0.0870839059843 0.00253825975345 32.0330135064 12 1.03517671184
11904 0.0516695510222 0.011874065186 23.9621173907 14 1.04337884082
22584 -0.0200475450149 0.00896529117288 19.5812897505 7 1.46450052279
9590 0.00239266878677 0.000740782994773 61.2322161065 6 1.04988549933
17906 0.00665673481416 0.00213494645206 51.4459493595 9 1.08767889972
19632 0.0129475030607 0.0223797958797 11.6068007834 10 1.53459948656
17963 0.0405189762339 0.0048373954444 29.6935146913 14 1.19946664374
1103 0.0175438989373 0.00304994532603 27.8380941039 10 1.27488853841
14735 0.0207886725474 0.00195721441617 31.5119474554 9 1.20937577659
814 0.0101270033848 0.00415159370054 30.8479994236 8 1.34132560761
21640 0.0181225842278 0.00188503278379 41.638372968 11 1.89036243478
20653 0.0028693072319 0.00215446551641 29.8518661218 8 1.60970160304
16386 0.0211556898168 0.00457296094073 25.7970469744 8 1.19246458605
22464 0.0162290494412 0.00247985574031 35.1425823231 8 1.51282172149
21773 0.000301537917073 0.000939798394555 63.1162244337 8 1.30025947525
6112 0.00394185288395 0.00202175436311 52.4709263024 17 1.36008562966
19496 0.0269437685802 0.0025776337891 49.111841416 19 1.41043716443
4830 0.438775759068 0.110702453064 9.15227992598 28 0.48139113377
8729 0.0289731187193 0.0114686089551 16.8196890426 8 1.29365970963
10322 -0.000603662563339 0.00229021594311 29.8065162536 7 1.51961115164
11160 0.0016112105959 2.93339054026e-05 321.803603588 6 1.19266687213
25340 0.0230133975748 0.00103215912528 43.7596093086 12 2.10864255855
11228 0.00984944012691 0.0101289806268 19.6832145069 11 1.24980310763
5867 0.0736184443383 0.0162015036976 6.98159893231 14 2.72466773186
559 0.0205330578605 0.0125291028362 13.7703865882 7 1.60628748803
25478 0.00626316179837 0.000591692922725 90.9207754424 12 1.35621070733
12081 0.0104744179563 0.00306789669852 39.9469644544 8 0.98445601353
14467 0.0119014461205 0.011556429993 18.3550791838 14 1.0031294754
4275 0.091732747044 0.00437883912157 36.6646688044 17 1.24381328861
7409 2.44825989488e-05 0.000609902655083 97.6943237791 11 1.1991379817
9951 0.00565482099665 0.00106854742034 60.4346568703 16 1.91944932275
54 0.117456020197 0.00406099057665 29.9647949077 8 1.1649363786
1493 0.00761080773558 0.0068890490711 32.6001906868 17 1.00680329785
413 0.0309281240299 0.00607192507623 36.4475959601 14 1.25664808668
4006 0.0130162034875 0.000861334814332 60.2708640389 10 1.54428848309
1630 0.468231037885 0.0918430514509 7.79896221412 23 0.512214159854
7953 0.00191923095635 0.00749342050334 26.2862710415 17 1.3774049298
21831 -0.00473400281703 0.00473793198588 40.8973448338 15 0.959425491221
23957 0.0161855192683 0.00268549771836 46.7717966727 9 1.05136153746
9889 0.00131744341467 3.13890134816e-05 310.854005751 9 1.4323977636
11044 0.0321461722147 0.00485711685194 39.6140564234 10 0.81024073588
16943 0.364522757838 0.0236343865066 8.58096844048 10 0.883793123772
3162 0.0166627165229 0.0119252772501 16.7027804759 10 1.32944175436
18423 0.0163109810245 0.00142930864875 29.2703498139 6 2.16613327968
14875 0.0132087592239 0.00207483507586 43.1095329408 14 1.65845726052
1605 0.0524650928575 0.006613274138 17.5175920592 8 1.03676522519
26197 0.0191835010689 0.00190938420345 39.8627958815 9 1.25880237228
1845 0.00805370119067 0.000566152423103 72.0792446795 6 1.00878994905
16328 0.00217092968359 0.00116697152734 86.1065695856 14 1.12446306431
12448 0.00207652499615 0.000104586582209 147.430979083 7 1.08609829894
2213 0.0293759647507 0.0060568661806 30.2865200002 15 0.967508501574
24216 0.0338281992558 0.00122494338099 60.5423167311 15 1.97428379472
26459 0.00327110734869 0.000927572565967 89.3793074137 18 1.19622824121
452 0.630296570004 0.0291053794144 9.61435401631 16 0.775420118568
20596 0.00412650111828 0.00161458542692 46.2909294953 9 1.18561039674
10790 0.00120360127088 9.33985169779e-05 216.453960996 9 1.01409637068
24286 0.00118537108916 0.00354778007863 46.1212622645 22 1.13274134522
3378 0.115433653255 0.00710290760163 10.6344306146 7 1.4161508753
8878 0.0106084081341 0.00222154874613 29.9914658709 9 1.6420513452
8660 0.346509086988 0.0539340539631 3.98825553223 12 0.754148320767
22052 0.0248825529508 0.00694539755104 22.8908966211 15 1.20453103326
12337 0.000910641588845 0.000187866002879 129.29312433 7 1.68042508291
23270 -0.00258811575566 0.00139455544108 48.7920797765 14 1.66868585544
18340 0.00866768530075 0.00216702677402 47.5404633948 15 1.27681865909
13115 0.0220441283518 0.0148571544452 19.034462705 11 1.03060703069
8204 0.0332250647265 0.00860065580337 18.1167412994 12 1.11439965324
3125 -0.0105575936616 0.00581064871832 20.4224082778 7 1.34114411167
12517 0.000132514851012 0.00444695069521 25.4285597297 12 1.59614399965
21579 0.000309119825662 0.00125145950225 66.1381809162 14 1.13403070993
9007 0.000949318811091 0.000436983729664 91.9405693289 10 1.30486870866
14091 0.0223208062738 0.000322817825845 73.8665860583 13 1.06484182563
579 0.125250019494 0.0201295104584 9.77834918743 9 1.41302948159
3470 0.00640386359852 0.00449617460028 29.1419647498 11 1.21116832292
22285 0.00517323232303 0.00222802297149 56.7113663811 19 1.20522626804
21704 0.00993603334088 0.00314424193032 37.5821480658 8 0.977833836328
21551 0.0118424716585 0.00242916521228 39.0278394052 8 1.2234775117
5986 0.00543892401199 0.00040449718352 76.2280889705 6 1.42272698674
23279 -0.00793109349068 0.0192825288066 15.1161837744 12 1.36477437905
25168 -0.00229162542316 0.00420802537572 32.0258441252 23 1.46619699744
2980 0.0388728379245 0.00207604584096 53.0559397156 10 1.09943146117
3716 0.0290313678184 0.00479769246268 23.2569961464 11 1.32818318563
10269 0.000554171016775 0.00393101092857 22.058138524 7 1.67900313567
19124 0.017785368637 0.0010824048964 40.5287846345 7 1.75863307904
17790 0.0058359894089 0.000961737212896 76.1757328598 15 1.21258542024
20033 0.0249924681404 0.00077552920641 55.0308984102 18 1.70626705318
26227 -0.00902522974718 0.00937607916788 25.6544624599 11 1.33655674668
25472 0.00735063075786 0.00268804409376 37.6850314109 11 1.13184511611
13152 0.0185081965921 0.00117570896437 55.5460642845 16 1.62723318708
20758 0.262932962371 0.0325306240227 11.7298954893 15 1.00760364846
1804 0.0371035902542 0.00561706261056 25.1959775942 13 1.18798777323
23509 0.0112002810025 0.000680950229127 86.9398920933 13 1.22989404741
10590 0.000693355861803 0.000934727016648 64.814154911 7 1.04903583692
6980 0.127839388436 0.0040873203731 26.370231516 14 1.39595099765
17961 0.0059412969344 0.00285841774346 24.0932986849 7 1.61918176689
1728 0.137351715049 0.045756124012 5.79119939971 10 1.11555071242
1194 0.0312020190185 0.00308815382349 48.643990188 17 1.21613633173
23217 0.00814043231281 6.19270123267e-05 179.682433458 10 1.97152570877
22554 0.00359413799795 0.000864353018807 64.8002216153 13 1.71377771016
4872 0.0291632909101 0.001405182265 68.5685744138 17 1.33770776783
10954 0.141712682315 0.0126645646572 16.5502258089 18 1.33719328851
8897 0.0241181592634 0.0054765676221 40.7870131788 10 0.915488910587
26280 0.00345897498936 0.000773900513643 62.6657322742 8 1.27023142706
9057 0.0304005958024 0.00477590452558 25.5707623186 8 1.54696162692
7758 0.00519486590875 0.00697202333276 20.3678689884 10 1.26874968611
23359 0.00644903469394 1.44066010126e-05 371.788595176 7 1.61047894993
18898 0.0525197398941 0.00281750482112 31.6936643793 8 1.02841060251
26701 0.00906211215477 0.00209095041667 53.1418624876 16 1.17375817695
17586 0.025508104971 0.00186354569366 25.551747576 7 1.85332444011
19945 0.00616267583303 0.00369454015165 40.9666198367 9 0.98400186817
10433 0.00127469892861 0.000534134803456 93.3562080666 8 1.10630163743
4079 -0.000794747398806 0.00553655447907 15.9264781271 6 3.05478675906
26124 0.00156635798689 0.00108520197922 62.1563974402 13 1.55228501005
1863 0.118606892333 0.0171555009616 10.6293595638 8 1.11365460688
646 0.0168491432004 0.0190149072992 17.6081946033 9 0.856577413565
16542 -0.00556691044223 0.0031354889955 34.0343124423 8 1.27272468152
26117 0.0693170966611 0.00497918438176 34.3220465927 25 0.938046115818
2312 0.0169770464223 0.00797181070312 20.6373017819 7 1.16024596863
17412 0.118164005934 0.0323210191744 9.98087402271 9 1.22893106181
954 0.0134284296983 0.000934279047542 33.0546107608 6 2.93050435949
12252 0.573516107265 0.0574226673999 7.20786168336 10 0.559408586967
5308 0.00798534371469 0.00136913879888 60.1611887724 12 1.1588732554
26729 0.02278654942 0.00348407332485 34.3580397666 12 1.16933425189
2423 0.0173702562432 0.00120652503247 46.9425501076 10 1.51313394603
23163 0.12155672284 0.0633845829446 10.8186646763 13 0.862897178649
22859 0.00936275202141 0.000379855931292 67.7310253592 9 2.74478155175
25379 0.000562828855993 0.00464965848812 39.750451635 11 1.02171481679
17342 0.00981466738486 0.000462357052628 75.0066341262 10 1.84771226819
21330 -0.00457654472995 0.0028600420754 23.2243617877 6 1.87257633449
5547 0.0579490193436 0.00999121050335 15.7173302898 9 1.43961969489
21728 0.005312060885 0.000152849328195 130.897861307 5 1.05796746673
13839 0.00530361221562 0.000404577939337 80.7632173281 8 1.73567538866
12241 0.0109947724249 0.00490848004858 25.5878524327 8 1.33450349828
13051 -0.00373151360194 0.00244311419422 44.4622366868 10 1.43143006932
12832 0.0474934835563 0.00942380252244 18.3748637538 10 1.24442440814
2982 0.0364351099581 0.00374904738321 34.2873460089 14 1.7246691547
16127 0.00582143603454 0.000921551729857 80.5559103171 20 1.47429044668
4117 0.00884036906835 0.00157028689986 59.2247834004 11 1.23260802697
5293 0.00892487486591 0.00213250736404 48.728770563 13 1.25520183724
13094 0.00049013073474 0.00292561545796 35.579581484 7 1.21469014641
5159 0.00751092584456 0.00150326050867 56.5317150101 10 1.55961825071
2278 0.0331954183213 0.00089893342215 65.4528647903 10 1.44827733358
17780 0.048062003627 0.0183490823893 13.0693116362 10 1.25480216358
23375 0.0115130985156 0.000925588359006 103.988214377 14 1.05577038617
8692 0.178910695783 0.010057178848 24.4479131137 21 1.22994052254
710 0.0182560881488 0.00255008199428 35.380043388 7 1.35524715479
20331 0.0290266711317 0.000566509024241 73.5355066337 8 1.20212786106
18900 0.0534806166537 0.00311434987824 56.1919415603 8 0.511346108866
17352 0.0103262943284 0.00134883778858 40.5861954319 8 1.54780245573
1308 -0.0221096871002 0.0144132424124 31.5073099874 20 0.946674650906
2344 0.135838081074 0.0434561573145 7.88880207529 8 1.25597054928
1560 0.0436037964002 0.0251705148034 16.4795057004 11 0.992560420426
17500 0.00398595516593 0.000995858053813 77.2322233173 12 1.14183368071
4274 0.0149831570723 0.00175277978897 22.8678596643 6 3.71574072675
19319 0.0184704195719 0.00421984485736 37.2954695603 22 1.2165360288
21955 0.0043157696332 0.00638435081301 21.4797947661 8 1.38580016971
4542 -0.00285576129728 0.00297182956969 48.9489258754 13 1.06642713828
22794 0.0029481559952 0.000691709507814 62.2933586499 7 1.46606099815
7338 0.010620706692 0.00240922890655 31.901379744 6 1.14883084468
5373 -1.10656309309e-05 0.00182209335367 43.1796461962 10 1.22474801684
19700 0.0183954358141 0.000718191713335 93.5631355536 15 1.20216801822
9098 0.0036823119235 0.00166925718786 32.3284938372 7 2.11334138097
25626 -0.0107787591047 0.00755002972635 20.4350450754 12 1.61804728293
2595 0.151176604632 0.0125194185542 14.5036082902 9 0.879124333973
18882 0.00832155007301 0.001052107223 51.0398453899 6 1.17754714519
21357 0.0183581383117 0.00118949759826 69.6087784746 11 1.2085079709
19312 0.0165361804239 0.00534341729128 22.5879920469 12 1.33923666835
18993 0.0295751647499 0.00391910852547 22.789429463 6 1.58865301424
5411 0.00398903329734 0.00209312018531 35.9922203673 6 1.25126936408
17043 0.0104792827477 0.00234586836386 33.8093937818 15 1.21216461848
7705 0.015489333409 0.000883071167058 86.3429728885 19 1.58502752346
26684 0.00546225125009 0.000239227533866 142.389484295 16 1.73449363697
24222 0.327177146536 0.0127216433185 8.88640477438 14 1.06602467915
15721 0.00726272424067 0.00625696744059 21.94882393 11 2.00998988222
21875 0.00332277257479 0.00162781105052 48.0316865495 12 1.12997368508
6404 0.0708464698993 0.00878246221824 24.7478507086 10 0.837755749439
13845 0.698617088288 0.0150027521866 8.91588398797 9 0.428594131199
23145 0.00110044092102 0.00238186866252 36.0622074466 7 1.5211146185
14851 0.0301134777306 0.0153111381039 11.7948289005 7 1.47114744436
3946 0.0194716016469 0.00228825123861 62.0055458814 15 1.32347625053
8868 0.00840976770251 0.00028347701937 97.3315809262 7 1.74310933478
13317 -0.0044813198481 0.00411824216547 23.8122989788 7 1.59623603863
19323 0.0287732854011 0.000158199512448 110.97067499 6 1.37850819574
3448 0.0287322741753 0.00332578642931 20.1784681274 7 2.80347932199
2576 0.00919418956487 0.00048035263303 84.4204762255 7 1.06178251417
2151 0.0151756167129 0.0101115256101 15.2756607335 8 1.42708015478
3441 0.012212358089 0.00299726162655 35.2039542684 8 1.33840260756
20085 0.0296764362599 0.00389386196341 19.7897156778 9 1.44919184614
688 0.0293913469344 0.00898144801833 28.9734998938 11 0.947351932816
3397 0.012731602845 0.000752680705679 71.3486101932 8 1.34520729179
1886 0.00351421976519 0.00087592691527 75.2078057196 13 1.33401319524
8014 0.0243001866836 0.00306075111416 29.1420781646 9 1.34876199985
7971 0.00786647332665 0.00357865869518 23.8684425779 10 1.5782680706
18334 0.00210758756273 0.000497224926567 75.8092022948 9 1.59681486693
1381 0.0554467604778 0.0121035773762 19.9120678317 11 1.47431281078
23394 0.00756714688275 0.00359113818486 34.2926981259 22 1.33503005284
22937 0.0389776115907 0.02575404465 19.0762180094 26 0.801369311994
875 0.01805189157 0.01378221933 29.0526301526 18 0.963365592763
4866 0.0235878019277 0.0047693737483 21.0920878857 12 1.68685884502
20938 0.0110262139823 0.0133331188687 19.4148517035 12 1.14570631706
118 0.0665360288766 0.00800793196281 17.1468363475 6 1.33235179312
3625 0.0585050137839 0.00830420412504 19.5072622914 11 1.46138096932
13679 0.00554393499092 0.00122795820976 68.9154739353 9 1.00835261271
9887 0.017766549945 0.0042506289632 23.9853204492 7 1.41010010028
12229 0.00441554385375 0.000341429991411 79.2668965327 8 2.14270337591
16274 0.00445193786746 2.04620649004e-05 328.535951446 12 1.68222595781
21561 -0.00653646278712 0.00724930297278 32.8106911886 12 0.969531616328
14080 0.0855771921373 0.0540633360132 10.4830031365 18 0.748493424521
23308 0.00546286904835 0.00388131766768 32.5584497633 8 0.963589009016
2975 0.0175418206047 0.00267739663196 37.4431327313 12 1.62173763214
6307 0.0239069205868 0.0166047878008 13.7923815709 11 1.40257146553
20503 -0.000875739425586 0.00148426122161 50.4280891597 7 1.06748806842
10702 0.029909532693 0.00231481277812 44.0407415781 12 1.66641882215
23364 0.00468718097827 0.00150187059532 48.3697422637 8 0.956349711869
9793 0.0145619536043 0.00149722297625 46.7373306346 13 1.5264188004
6655 0.00873224221756 0.000348651022234 148.006195125 16 1.50221134007
5366 0.00396282529987 0.00161453300241 49.7560041744 12 1.77477926374
594 -0.00313351624381 0.022553712622 18.6777004381 16 0.836753281412
6442 0.0428950802419 0.00758596459936 30.8542627048 14 1.41604801543
11414 -0.00203062045923 0.00283118585861 28.072162046 6 1.59462508252
3866 0.0124787889441 0.00109850154043 59.6480504639 11 1.65079986068
1289 0.00675459041765 0.00292088724826 30.9797242392 7 1.26973301589
2624 0.00618116820804 0.000101740726439 159.79682723 12 1.53761793081
20728 0.0128179866683 0.00077241649096 62.3264653656 11 1.63591545888
3877 0.0103695822933 0.00261930292481 45.166222608 15 1.69570432283
7018 0.00179773761906 0.000663110223086 70.5046830453 9 1.24557834914
18182 0.0264800727392 0.0014977843177 45.5310548928 15 1.58925256589
16756 0.130490741905 0.00532212844606 13.6615136804 8 1.62658856188
6403 0.00890273986918 0.00176824351229 31.228288822 9 1.88860575483
12855 0.00897748066651 0.00236070102013 61.197310083 15 1.14294396072
8043 0.040040916642 0.00579480666922 24.6435118226 16 1.66379072588
16146 0.017113073571 0.00231550915591 58.833808836 12 1.01624958798
26236 0.00920329215654 0.00178351418095 43.3118944056 7 1.24289481402
